Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2022-03-11 - VGK 2, PIT 5",VGK,0.0,54.9,65.4,38.5,48.9,2.7,2.4,10.1,12.3,1.5,1.2,7.0,8.5,22.2,28.5,0.9,0.5,11.5,16.0,16.7,19.0,0.3,0.6,7.2,9.4,0.9712,28.2,26.8,31.3,36.2,2.705,3.113
"2022-03-13 - VGK 4, CBJ 6",VGK,1.0,53.0,66.5,37.3,50.3,2.8,2.3,9.8,12.7,1.4,1.3,7.3,9.1,21.8,29.6,0.9,0.3,11.2,17.2,15.7,18.7,0.4,0.6,7.2,9.6,0.9612,28.4,25.5,31.4,38.0,2.663,3.1659999999999995
"2022-03-15 - VGK 3, WPG 7",VGK,1.0,51.5,65.3,37.0,49.3,3.3,2.3,10.3,12.5,1.6,1.5,7.8,9.4,20.5,29.9,1.1,0.2,10.3,16.4,15.1,17.2,0.5,0.6,7.9,9.2,0.9515,28.6,25.4,29.7,37.2,2.806,3.108
"2022-03-17 - FLA 3, VGK 5",VGK,1.0,50.5,64.5,36.1,48.6,3.7,2.5,10.4,11.7,1.6,1.5,7.8,9.2,19.7,30.3,1.1,0.3,9.8,16.6,14.9,16.8,0.9,0.7,7.6,8.8,0.9361,27.7,25.3,28.5,36.6,2.706,3.064
"2022-03-19 - LA 1, VGK 5",VGK,1.0,52.8,64.2,38.0,48.3,3.7,2.8,11.3,12.6,1.8,1.6,8.7,10.1,20.7,29.4,1.1,0.3,10.4,15.6,15.0,16.7,0.7,0.8,7.5,8.7,0.9516,29.2,26.3,29.3,36.3,2.818,3.393
"2022-03-21 - VGK 0, MIN 3",VGK,1.0,56.7,63.3,41.0,48.1,3.7,3.0,11.8,12.8,1.9,1.9,9.4,10.0,23.3,28.9,1.1,0.3,11.8,15.0,16.0,16.4,0.6,0.6,7.9,8.6,0.9661,31.4,27.8,29.2,35.6,2.988,3.381
"2022-03-22 - VGK 0, WPG 4",VGK,0.0,57.2,61.8,41.4,47.5,3.5,2.8,12.1,12.7,1.6,1.8,9.4,9.9,23.9,28.0,1.0,0.2,12.4,13.9,16.1,16.2,0.8,0.6,7.9,9.1,0.9661000000000002,31.4,28.2,28.9,34.8,2.946,3.319
"2022-03-24 - NSH 1, VGK 6",VGK,1.0,57.2,62.8,41.7,48.2,3.5,2.3,12.4,13.6,1.7,1.6,9.4,10.4,23.9,27.5,0.9,0.2,12.2,13.8,16.0,16.8,0.8,0.3,8.4,9.5,0.9530999999999998,31.6,28.4,30.4,35.5,3.016,3.451
"2022-03-26 - CHI 4, VGK 5",VGK,1.0,57.0,64.8,41.7,49.5,3.5,2.7,11.9,14.5,1.7,1.8,8.9,10.8,23.8,27.9,0.9,0.3,12.7,14.1,16.8,17.4,0.8,0.4,8.1,9.8,0.96,31.2,28.7,31.9,36.3,3.009,3.607
"2022-03-30 - VGK 3, SEA 0",VGK,3.0,57.9,63.4,43.2,48.0,3.7,3.1,12.2,13.4,1.7,1.8,9.4,9.8,23.5,26.8,0.9,0.4,13.0,13.6,17.6,17.7,1.0,0.7,8.8,9.9,0.9703,32.5,29.8,31.1,34.9,3.172,3.354
