Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-04-01 - NYR 3, BUF 2",NYR,1.0,51.2,51.1,37.7,38.8,2.3,4.4,8.4,10.7,1.1,2.3,6.4,7.8,23.2,20.4,0.4,0.7,12.1,10.7,15.4,15.8,0.8,1.3,7.1,7.6,1.078,27.5,23.8,26.5,27.8,2.239,2.725
"2021-04-03 - NYR 2, BUF 3",NYR,1.0,51.1,53.3,38.2,41.2,2.5,4.3,9.2,12.1,1.2,2.3,7.0,8.3,22.5,21.5,0.4,0.7,12.3,12.0,15.4,15.9,0.9,1.2,7.0,7.5,1.0636,28.0,24.6,28.0,29.2,2.349,2.938
"2021-04-06 - PIT 4, NYR 8",NYR,2.0,53.0,53.2,38.8,41.7,2.2,4.1,9.6,12.2,0.9,2.2,6.8,8.3,23.4,21.6,0.2,0.6,11.9,12.4,15.9,15.5,1.1,1.2,7.6,7.6,1.0634,27.9,25.5,27.7,29.8,2.4,2.968
"2021-04-08 - PIT 5, NYR 2",NYR,1.0,55.0,53.0,40.4,41.8,2.6,4.0,10.8,12.5,1.1,2.2,7.6,8.3,24.0,21.7,0.3,0.7,12.6,12.3,16.1,15.1,1.2,1.0,7.7,7.2,1.0555,29.8,26.9,27.6,29.4,2.62,3.024
"2021-04-09 - NYR 4, NYI 1",NYR,0.0,55.7,51.2,41.3,40.0,2.9,4.1,11.4,12.5,1.2,2.4,8.3,8.5,23.8,21.1,0.4,0.7,13.0,11.9,16.1,14.4,1.3,0.9,8.0,6.8,1.0562999999999998,31.2,27.5,26.9,28.5,2.778,2.912
"2021-04-11 - NYR 2, NYI 3",NYR,1.0,54.4,52.2,40.7,40.7,2.9,4.2,11.5,12.7,1.1,2.4,8.5,8.8,22.9,20.8,0.5,0.8,12.8,12.1,15.5,15.3,1.3,0.8,8.4,7.2,1.0557,31.5,27.0,28.0,29.6,2.688,2.902
"2021-04-13 - NYR 3, NJ 0",NYR,1.0,55.1,51.0,41.9,40.0,2.9,3.9,11.7,11.9,1.1,2.0,9.0,8.3,23.5,21.2,0.5,0.8,13.1,11.9,15.6,14.8,1.3,0.9,8.7,6.6,1.0573,32.8,27.3,26.7,28.2,2.683,2.599
"2021-04-15 - NJ 0, NYR 4",NYR,1.0,54.0,51.7,41.1,40.7,2.6,3.4,11.3,11.4,1.1,1.8,8.6,7.8,24.3,22.0,0.5,0.5,12.6,12.1,15.1,15.1,1.0,0.8,8.3,6.7,1.0428000000000002,31.1,26.4,26.5,28.0,2.647,2.649
"2021-04-17 - NJ 3, NYR 6",NYR,1.0,53.1,50.9,39.7,40.3,2.4,3.7,11.4,11.5,1.1,1.9,8.4,8.0,23.7,22.4,0.4,0.6,11.5,12.8,14.7,14.1,0.9,0.9,7.7,6.7,1.0562999999999998,29.0,26.1,25.6,28.8,2.651,2.612
"2021-04-18 - NYR 5, NJ 3",NYR,0.0,55.8,51.3,41.4,41.4,2.2,3.9,11.2,11.2,0.9,1.8,8.1,7.9,24.9,23.1,0.3,0.7,12.2,13.3,16.0,13.9,1.0,1.0,8.3,6.9,1.0699,30.1,27.2,25.1,29.8,2.692,2.758
"2021-04-20 - NYR 1, NYI 6",NYR,1.0,55.3,51.7,40.9,41.6,2.3,3.9,10.6,11.0,0.9,1.7,7.6,7.8,25.3,23.5,0.3,0.7,12.0,13.0,16.1,14.6,1.1,1.2,9.0,7.3,1.0668000000000002,29.9,26.7,25.6,29.7,2.68,2.771
"2021-04-22 - PHI 3, NYR 2",NYR,1.0,57.0,49.8,41.7,38.5,2.7,3.7,11.4,9.6,1.3,1.7,8.4,7.0,25.9,22.2,0.3,0.6,11.8,11.7,16.4,15.0,1.1,1.1,8.9,7.3,1.0515,30.4,27.8,24.6,27.6,2.786,2.544
"2021-04-23 - PHI 1, NYR 4",NYR,0.0,57.0,50.7,42.0,39.1,2.8,3.7,11.6,9.7,1.5,1.7,9.2,7.1,25.4,23.0,0.3,0.8,11.8,12.1,16.6,15.1,1.0,0.9,8.8,7.3,1.0491,31.1,28.2,24.8,28.1,2.9,2.58
"2021-04-25 - BUF 3, NYR 6",NYR,1.0,55.5,50.8,40.5,38.9,2.5,3.3,11.1,9.1,1.4,1.6,8.9,6.8,25.3,23.3,0.2,0.7,10.9,12.4,15.7,15.6,0.9,0.7,8.4,7.3,1.039,29.3,26.8,24.7,28.0,2.732,2.505
"2021-04-27 - BUF 1, NYR 3",NYR,1.0,55.8,51.3,41.1,40.0,2.3,3.7,10.4,9.0,1.2,1.6,8.4,6.8,26.0,23.2,0.2,1.0,11.6,12.3,16.2,16.2,0.9,0.7,8.3,7.7,1.0582,29.5,26.6,25.2,28.5,2.596,2.66
"2021-04-29 - NYI 4, NYR 0",NYR,1.0,56.2,52.8,41.5,41.8,2.3,3.6,11.2,9.7,1.3,1.5,9.1,7.3,26.2,24.5,0.1,1.1,11.6,13.0,16.1,15.9,0.9,0.7,8.2,7.2,1.0548,30.0,27.3,25.6,29.0,2.755,2.878
"2021-05-01 - NYR 0, NYI 3",NYR,1.0,56.7,52.6,41.8,41.2,2.4,3.4,10.9,9.6,1.2,1.5,8.4,7.2,26.7,24.2,0.2,1.0,12.0,13.2,16.4,15.7,1.0,0.6,8.1,7.0,1.0417,29.5,27.3,25.3,28.9,2.7350000000000003,2.904
"2021-05-03 - WSH 6, NYR 3",NYR,1.0,56.4,53.6,41.8,41.3,2.7,3.1,10.6,9.5,1.2,1.4,8.0,7.2,25.6,24.3,0.2,1.0,11.5,13.1,17.3,16.5,1.3,0.5,8.7,7.9,1.0147,29.3,27.9,26.0,29.7,2.673,2.797
"2021-05-05 - WSH 4, NYR 2",NYR,1.0,57.1,54.0,43.7,41.6,3.3,3.0,11.5,9.9,1.6,1.4,9.1,7.3,25.7,23.4,0.3,0.9,12.1,12.0,17.2,17.0,1.4,0.5,9.4,8.0,0.9991,31.7,28.7,26.9,29.0,2.9130000000000003,2.8680000000000003
