Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-03-30 - CAR 1, CHI 2",CAR,2.0,51.5,56.4,38.3,42.2,2.1,3.1,10.2,10.7,1.0,1.6,7.0,8.0,21.7,26.5,0.6,0.4,11.1,13.7,14.7,16.2,0.4,1.1,7.4,8.9,1.0229,26.9,24.9,26.9,32.1,2.493,2.732
"2021-04-01 - CAR 4, CHI 3",CAR,1.0,50.1,57.0,37.3,42.3,2.1,2.8,9.6,10.8,1.1,1.5,6.6,8.2,21.5,27.1,0.5,0.3,10.9,13.9,14.5,16.0,0.4,1.0,7.3,9.1,1.0068,26.2,24.1,26.8,32.7,2.362,2.607
"2021-04-03 - DAL 3, CAR 2",CAR,1.0,48.3,55.6,36.1,41.7,2.2,2.9,9.8,10.9,1.3,1.6,7.3,8.6,20.7,27.0,0.4,0.4,10.8,13.8,13.4,15.0,0.4,0.9,6.9,8.6,1.0078,26.4,23.2,25.9,32.3,2.236,2.596
"2021-04-04 - DAL 0, CAR 1",CAR,0.0,46.9,57.4,34.9,43.4,2.4,2.6,9.4,11.2,1.6,1.5,7.0,9.1,21.2,28.3,0.3,0.4,10.8,14.7,12.3,15.0,0.4,0.7,6.4,8.9,0.9843,25.6,21.7,26.2,34.0,2.114,2.654
"2021-04-06 - FLA 2, CAR 5",CAR,1.0,47.3,60.3,34.9,45.3,2.3,2.5,9.1,12.1,1.6,1.5,6.7,9.4,21.7,29.6,0.2,0.4,11.1,15.6,12.2,15.3,0.4,0.6,6.7,8.4,0.9845,25.8,21.3,27.4,34.6,2.1060000000000003,2.951
"2021-04-08 - FLA 0, CAR 3",CAR,1.0,47.4,60.6,35.3,45.8,2.1,2.8,9.2,12.9,1.5,1.5,6.8,9.9,22.1,28.8,0.2,0.6,11.5,15.1,11.6,15.3,0.4,0.7,7.0,8.3,1.0017,26.6,20.8,28.2,34.5,2.126,3.233
"2021-04-10 - DET 5, CAR 4",CAR,1.0,46.7,59.3,35.0,45.6,1.8,2.9,9.8,12.9,1.2,1.6,7.4,9.6,21.4,27.7,0.2,0.6,11.1,14.9,11.1,15.3,0.4,0.7,6.5,8.4,1.0186,26.2,20.9,28.2,34.0,2.158,3.362
"2021-04-12 - DET 3, CAR 1",CAR,1.0,46.4,59.7,35.0,46.5,2.0,3.1,10.9,13.1,1.6,1.6,8.3,9.4,20.7,28.1,0.1,0.6,10.2,14.9,10.6,15.0,0.3,0.9,6.2,8.3,1.0171,25.9,21.5,28.1,33.7,2.295,3.314
"2021-04-15 - NSH 1, CAR 4",CAR,2.0,46.6,61.8,35.7,48.1,2.3,2.9,11.9,14.1,1.7,1.5,9.2,10.0,20.3,29.2,0.2,0.6,10.3,15.3,10.5,15.1,0.4,0.8,6.1,8.3,0.999,27.0,22.4,29.2,34.7,2.494,3.568
"2021-04-17 - NSH 1, CAR 3",CAR,1.0,44.7,60.8,34.0,47.5,2.1,2.9,10.7,13.8,1.7,1.4,8.6,9.8,20.4,28.4,0.1,0.6,10.0,15.0,9.5,15.2,0.3,0.9,5.4,8.5,1.004,25.4,20.2,29.0,34.3,2.363,3.55
"2021-04-19 - CAR 2, TB 3",CAR,1.0,45.0,63.2,34.1,48.9,1.9,2.8,10.5,15.4,1.4,1.2,8.6,10.9,20.8,29.2,0.1,0.6,10.4,15.7,9.5,15.1,0.4,1.0,5.5,7.9,1.0103,26.0,20.0,30.5,35.1,2.351,3.754
"2021-04-20 - CAR 4, TB 1",CAR,0.0,47.6,61.9,36.1,48.5,2.0,2.9,11.8,15.1,1.6,1.1,10.0,10.5,21.1,28.1,0.1,0.6,10.2,15.2,10.5,15.4,0.3,1.2,6.3,8.3,1.0188,28.0,22.3,30.5,34.6,2.655,3.744
"2021-04-22 - CAR 4, FLA 2",CAR,1.0,48.1,62.8,36.9,49.4,1.8,2.9,11.0,14.6,1.4,1.1,9.3,10.2,21.1,27.5,0.1,0.5,10.3,15.0,11.8,17.1,0.3,1.2,6.9,9.2,1.0253,28.2,22.8,31.7,35.1,2.618,3.745
