Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-05-01 - STL 3, MIN 4",STL,1.0,60.6,54.1,44.1,39.4,2.6,4.0,12.6,8.0,0.9,1.4,8.4,5.7,26.8,24.7,0.5,0.7,13.1,13.1,16.3,16.7,1.2,1.9,9.0,8.7,1.053,31.4,28.9,24.7,28.9,2.95,2.305
"2021-05-03 - ANA 1, STL 3",STL,1.0,56.4,52.9,41.7,38.8,2.9,4.0,10.7,7.4,1.0,1.6,7.3,5.5,25.9,24.9,0.8,0.7,13.4,13.2,15.0,16.2,1.1,1.7,8.6,8.6,1.0456,30.1,25.7,23.6,28.5,2.573,2.105
"2021-05-05 - ANA 3, STL 2",STL,1.0,56.4,52.8,41.7,38.5,2.9,3.4,11.3,7.3,1.0,1.3,7.3,5.4,25.6,24.6,0.8,0.6,12.7,13.2,15.2,16.3,1.1,1.4,8.8,8.3,1.0303,29.6,26.5,23.6,27.9,2.642,2.083
"2021-05-07 - STL 3, VGK 4",STL,1.0,56.9,50.4,42.8,37.6,2.9,3.3,11.3,7.3,1.1,1.4,7.2,5.5,25.4,22.9,0.8,0.4,12.8,12.5,16.3,15.8,1.0,1.4,9.1,8.5,1.029,30.1,27.6,23.1,27.5,2.7220000000000004,2.058
"2021-05-08 - STL 1, VGK 4",STL,0.0,57.7,49.8,43.5,36.9,2.9,3.3,11.4,7.3,1.3,1.4,7.6,5.2,26.3,21.8,0.9,0.6,13.2,11.8,15.6,16.4,0.7,1.2,8.6,8.6,1.0351,30.8,27.0,23.7,26.6,2.737,2.084
"2021-05-10 - STL 2, LA 1",STL,1.0,59.0,49.7,44.1,37.5,3.0,3.2,11.6,7.0,1.4,1.4,7.8,5.2,27.0,21.6,0.8,0.6,13.3,11.8,15.3,16.8,0.8,1.1,7.9,8.5,1.0274,30.8,26.9,23.8,26.5,2.876,2.118
"2021-05-12 - MIN 0, STL 4",STL,1.0,59.5,47.5,44.0,36.3,2.7,3.2,11.3,6.7,1.0,1.5,7.4,5.0,28.2,20.0,0.8,0.6,13.7,11.4,15.2,16.6,0.9,1.0,7.7,8.3,1.0406,30.6,26.5,23.3,25.7,2.744,2.052
"2021-05-13 - MIN 3, STL 7",STL,0.0,58.2,46.7,43.8,35.9,2.4,3.1,11.0,7.1,0.9,1.7,7.0,5.4,27.5,19.0,0.8,0.4,14.1,10.5,14.9,16.5,0.7,0.9,7.7,8.5,1.0484,30.6,25.9,23.6,25.4,2.746,2.026
"2021-10-16 - STL 5, COL 3",STL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-18 - STL 7, ARI 4",STL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2021-10-20 - STL 3, VGK 1",STL,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
