Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2023-02-11 - ARI 5, STL 6",ARI,0.0,64.7,55.0,50.6,42.2,2.7,2.2,14.2,13.6,1.5,1.2,10.4,8.5,24.6,20.3,0.2,0.1,13.1,10.0,20.4,16.3,1.0,0.9,11.4,8.4,1.0103000000000002,37.2,34.6,29.9,28.7,3.39,3.073
"2023-02-13 - ARI 4, NSH 2",ARI,1.0,66.6,55.3,52.1,42.1,3.1,2.6,14.0,13.2,1.7,1.5,9.9,8.5,25.4,20.5,0.2,0.2,14.2,10.8,21.9,16.7,1.2,0.9,12.2,8.4,1.0155,38.5,35.9,29.9,29.4,3.505,3.035
"2023-02-15 - TB 0, ARI 1",ARI,1.0,65.9,53.5,51.9,41.6,3.0,2.7,13.9,12.5,1.5,1.4,9.5,7.9,25.5,20.3,0.3,0.3,13.9,10.7,21.5,16.3,1.2,1.0,12.2,8.7,1.0246,37.6,35.4,28.8,29.0,3.495,3.125
"2023-02-18 - ARI 5, LA 6",ARI,2.0,67.8,54.3,54.0,41.8,2.6,2.7,14.7,12.6,1.1,1.4,10.1,8.2,25.8,20.1,0.3,0.3,14.0,10.5,22.8,16.8,1.2,1.0,12.8,8.6,1.0367,39.0,37.5,29.4,29.0,3.654,3.188
"2023-02-19 - CBJ 2, ARI 3",ARI,0.0,69.5,54.0,54.2,41.5,2.7,3.2,15.3,13.4,1.2,1.7,10.5,9.1,26.3,20.2,0.3,0.4,14.0,10.2,23.6,16.4,1.2,1.1,12.1,8.1,1.0491,38.8,38.9,29.8,28.9,3.772,3.233
"2023-02-22 - CGY 6, ARI 3",ARI,2.0,69.9,54.9,54.9,41.6,2.8,3.1,15.6,13.4,1.3,1.7,10.5,9.0,26.5,20.6,0.4,0.4,14.1,10.4,23.0,17.0,1.1,1.0,11.9,8.2,1.0409,38.8,38.6,30.4,29.1,3.915,3.103
"2023-02-26 - NSH 6, ARI 2",ARI,3.0,72.1,51.8,55.9,39.3,2.9,3.2,15.7,12.9,1.6,1.6,10.8,8.7,27.2,19.3,0.4,0.5,14.2,8.9,24.6,15.9,0.9,1.1,12.7,7.5,1.0556,39.6,40.3,28.8,26.7,3.852,2.939
"2023-02-28 - CHI 1, ARI 4",ARI,1.0,71.2,53.1,55.4,40.0,3.5,2.9,15.8,12.1,1.8,1.1,10.9,8.0,26.5,20.9,0.7,0.5,14.3,9.4,24.4,16.4,1.0,1.3,12.8,7.7,1.0261999999999998,39.7,40.2,28.5,26.8,3.917,2.944
"2023-03-01 - ARI 2, DAL 4",ARI,0.0,68.9,51.9,53.5,38.7,3.4,3.2,14.2,11.3,1.8,1.2,9.3,7.4,26.2,19.7,0.7,0.6,14.6,9.0,24.5,17.3,0.9,1.4,12.1,8.6,1.0356999999999998,37.6,38.7,28.6,26.7,3.688,2.8110000000000004
"2023-03-03 - CAR 6, ARI 1",ARI,1.0,69.3,48.8,54.1,36.1,3.6,3.1,14.7,9.9,2.0,1.2,9.6,6.8,25.6,19.0,0.8,0.6,14.4,8.5,25.0,16.9,0.8,1.3,12.6,8.5,1.0333,38.2,39.7,26.8,25.1,3.837,2.66
"2023-03-05 - NJ 5, ARI 4",ARI,1.0,70.6,47.1,54.8,34.6,3.8,2.9,15.3,9.8,1.9,1.2,10.0,7.0,25.9,18.4,0.9,0.5,13.8,8.1,25.5,15.9,1.0,1.2,12.8,8.1,1.0222000000000002,38.0,40.8,25.7,24.3,3.941,2.639
"2023-03-07 - STL 2, ARI 6",ARI,1.0,70.2,47.3,53.8,34.6,3.7,2.8,15.7,10.2,1.9,1.2,10.8,7.1,25.6,18.3,1.0,0.5,13.5,7.9,24.7,15.9,0.8,1.1,12.5,8.2,1.0219,38.3,40.4,26.1,24.4,3.956,2.656
"2023-03-09 - NSH 1, ARI 4",ARI,1.0,71.2,48.1,54.3,35.1,3.7,3.0,16.0,10.4,2.1,1.5,11.4,7.6,26.0,18.6,0.9,0.4,14.1,8.1,24.5,15.9,0.7,1.1,12.2,8.2,1.0248,39.4,40.5,26.3,25.2,3.955000000000001,2.497
"2023-03-11 - ARI 2, COL 3",ARI,1.0,71.0,49.7,53.6,36.9,3.8,3.4,15.6,10.7,2.2,1.8,10.9,8.0,27.1,19.6,0.9,0.5,14.5,8.8,23.8,16.5,0.7,1.1,11.8,8.9,1.0316,38.7,39.4,27.2,26.9,3.91,2.692
"2023-03-12 - MIN 4, ARI 5",ARI,0.0,72.2,47.8,54.9,35.5,3.6,3.1,14.7,10.6,1.9,1.6,9.9,7.7,28.9,18.6,0.9,0.4,16.1,8.4,23.4,15.7,0.8,1.1,11.8,8.5,1.0327000000000002,39.4,38.1,26.3,25.7,3.803,2.57
"2023-03-14 - CGY 3, ARI 4",ARI,1.0,71.2,46.5,53.0,35.1,3.8,3.3,14.3,10.1,1.9,1.7,9.8,7.4,28.5,18.1,0.9,0.4,16.2,8.3,23.3,15.3,1.0,1.2,11.7,8.7,1.0363000000000002,39.2,37.6,25.4,25.5,3.6510000000000007,2.513
"2023-03-16 - VAN 2, ARI 3",ARI,1.0,69.6,47.2,52.1,35.9,3.5,3.4,13.3,10.0,1.5,1.9,8.9,7.8,28.3,18.7,0.9,0.3,16.5,8.8,23.0,15.4,1.1,1.2,11.6,8.8,1.0374,38.6,36.3,25.4,26.5,3.506,2.561
"2023-03-18 - CHI 2, ARI 4",ARI,1.0,71.0,47.1,53.6,35.9,3.1,3.5,14.1,10.0,1.4,2.0,9.1,7.7,29.5,18.0,0.6,0.3,16.5,8.4,22.4,15.9,1.1,1.2,11.1,9.2,1.0523,38.3,36.5,25.9,26.5,3.637000000000001,2.522
"2023-03-21 - ARI 1, WPG 2",ARI,2.0,72.3,46.0,54.7,35.3,3.2,3.5,13.9,9.8,1.4,2.0,9.4,7.6,31.0,18.2,0.6,0.4,17.0,8.4,22.2,14.7,1.2,1.1,11.2,8.1,1.0575,39.3,36.1,24.5,25.3,3.706,2.505
