Game,Team,days_of_rest,CA,CF,FA,FF,GA,GF,HDCA,HDCF,HDGA,HDGF,HDSA,HDSF,LDCA,LDCF,LDGA,LDGF,LDSA,LDSF,MDCA,MDCF,MDGA,MDGF,MDSA,MDSF,PDO,SA,SCA,SCF,SF,xGA,xGF
"2021-04-05 - EDM 2, MTL 3",EDM,2.0,53.8,50.3,40.3,37.5,2.6,3.2,10.5,9.2,1.9,1.2,7.5,7.1,23.5,22.0,0.2,0.3,11.7,11.4,16.5,15.6,0.5,1.6,8.1,8.0,1.0234,28.9,27.0,24.8,27.6,2.386,2.497
"2021-04-07 - EDM 4, OTT 2",EDM,1.0,53.9,48.1,40.7,35.4,2.7,2.8,10.7,7.9,1.8,0.9,8.0,6.2,22.8,21.8,0.2,0.4,11.5,10.9,17.4,15.0,0.7,1.4,8.6,8.0,1.0145,29.6,28.1,22.9,26.2,2.4560000000000004,2.3360000000000003
"2021-04-08 - EDM 3, OTT 1",EDM,0.0,53.7,46.6,40.9,35.6,2.7,3.1,10.6,7.7,1.8,0.9,8.4,6.4,23.2,20.9,0.2,0.4,12.0,10.4,17.0,14.3,0.7,1.6,8.1,8.0,1.0236,29.8,27.6,22.0,26.2,2.395,2.2790000000000004
"2021-04-10 - EDM 0, CGY 5",EDM,1.0,55.3,46.3,42.2,35.1,2.4,3.1,10.2,7.2,1.5,0.9,8.2,5.9,23.6,21.3,0.2,0.4,12.3,10.1,18.3,14.0,0.7,1.5,9.2,7.8,1.0392,31.1,28.5,21.2,25.4,2.413,2.191
"2021-04-17 - EDM 3, WPG 0",EDM,6.0,56.4,46.2,43.1,34.3,2.6,2.4,10.4,6.6,1.4,0.6,8.3,5.2,24.2,21.4,0.4,0.4,12.2,9.8,18.9,14.2,0.8,1.1,9.4,7.4,1.0094,31.0,29.3,20.8,24.1,2.483,2.086
"2021-04-19 - MTL 1, EDM 4",EDM,1.0,56.8,47.5,43.5,35.0,2.5,2.5,10.0,8.1,1.3,0.8,8.1,6.1,23.9,20.8,0.4,0.5,11.8,9.4,20.0,14.2,0.8,0.9,9.7,7.0,1.0158999999999998,31.1,30.0,22.3,24.5,2.4720000000000004,2.205
"2021-04-21 - MTL 4, EDM 3",EDM,1.0,56.5,46.3,42.8,35.0,2.4,2.5,9.8,7.8,1.2,1.0,7.9,5.9,23.5,21.2,0.4,0.5,11.3,9.7,19.8,13.5,0.8,0.8,9.6,6.9,1.0183,30.3,29.6,21.3,24.4,2.447,2.15
"2021-04-26 - EDM 6, WPG 1",EDM,4.0,55.5,48.4,42.6,36.1,2.4,2.5,10.1,8.7,1.3,1.2,8.0,6.5,22.7,21.6,0.3,0.4,11.3,9.8,19.3,14.0,0.8,0.7,9.5,6.7,1.0153,30.3,29.4,22.7,24.9,2.467,2.2470000000000003
"2021-04-28 - EDM 3, WPG 1",EDM,1.0,56.9,49.3,43.0,36.6,2.3,2.8,10.1,8.5,1.2,1.2,7.9,6.2,22.8,22.1,0.3,0.4,11.2,9.6,20.3,14.8,0.8,1.0,10.3,7.8,1.026,30.9,30.4,23.3,25.6,2.522,2.303
"2021-04-29 - CGY 3, EDM 1",EDM,0.0,56.4,51.4,43.0,37.5,2.0,3.1,9.9,9.1,0.8,1.3,7.5,6.9,22.6,21.6,0.3,0.5,11.5,9.6,20.2,16.4,0.9,1.1,10.1,8.3,1.0463,30.7,30.1,25.5,26.6,2.525,2.502
"2021-05-01 - CGY 1, EDM 4",EDM,1.0,57.1,52.2,43.1,38.2,2.1,2.9,10.2,9.7,0.9,1.2,7.8,7.7,23.1,21.6,0.2,0.6,11.6,9.3,19.8,16.4,1.0,0.9,10.1,8.4,1.0352,31.1,30.0,26.1,27.2,2.5620000000000003,2.566
"2021-05-03 - EDM 5, VAN 3",EDM,1.0,57.7,52.0,43.4,38.2,1.9,3.1,9.6,9.9,0.9,1.3,7.2,8.0,23.9,21.4,0.2,0.6,11.6,9.9,19.7,16.5,0.8,0.9,10.3,8.2,1.0464,30.9,29.3,26.4,27.8,2.518,2.624
