Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2023-11-22 - SJ 1, SEA 7",SJ,32,66,19,41,14,30,1,7,0.71,3.31,13,36,2,14,1,11,0,4,11,22,5,9,0,2,20,37,7,9,1,1,0.838
"2023-11-22 - SJ 1, SEA 7",SEA,66,32,41,19,30,14,7,1,3.31,0.71,36,13,14,2,11,1,4,0,22,11,9,5,2,0,37,20,9,7,1,1,1.162
"2023-11-24 - DET 5, BOS 2",BOS,56,48,42,39,27,29,2,5,2.98,3.45,32,22,10,8,4,8,1,2,22,14,10,10,1,1,29,34,12,9,0,1,0.902
"2023-11-24 - DET 5, BOS 2",DET,48,56,39,42,29,27,5,2,3.45,2.98,22,32,8,10,8,4,2,1,14,22,10,10,1,1,34,29,9,12,1,0,1.098
"2023-11-24 - NYR 3, PHI 1",NYR,48,63,33,48,19,37,3,1,2.08,3.12,23,23,7,10,5,8,2,1,16,13,7,6,1,0,26,47,4,22,0,0,1.131
"2023-11-24 - NYR 3, PHI 1",PHI,63,48,48,33,37,19,1,3,3.12,2.08,23,23,10,7,8,5,1,2,13,16,6,7,0,1,47,26,22,4,0,0,0.869
"2023-11-24 - TOR 3, CHI 4",CHI,69,66,46,46,34,37,4,3,2.3,4.2,32,35,10,24,8,19,2,2,22,11,8,3,1,1,36,37,17,15,1,0,1.037
"2023-11-24 - TOR 3, CHI 4",TOR,66,69,46,46,37,34,3,4,4.2,2.3,35,32,24,10,19,8,2,2,11,22,3,8,1,1,37,36,15,17,0,1,0.963
"2023-11-24 - CBJ 2, NJ 1",CBJ,57,79,41,50,28,38,2,1,2.15,2.55,21,36,10,8,7,5,2,0,11,28,2,13,0,1,36,48,17,20,0,0,1.045
"2023-11-24 - CBJ 2, NJ 1",NJ,79,57,50,41,38,28,1,2,2.55,2.15,36,21,8,10,5,7,0,2,28,11,13,2,1,0,48,36,20,17,0,0,0.955
"2023-11-24 - NSH 8, STL 3",NSH,51,67,43,46,35,39,8,3,3.89,3.67,27,35,13,15,10,12,5,2,14,20,11,10,3,1,26,43,11,14,0,0,1.152
"2023-11-24 - NSH 8, STL 3",STL,67,51,46,43,39,35,3,8,3.67,3.89,35,27,15,13,12,10,2,5,20,14,10,11,1,3,43,26,14,11,0,0,0.848
"2023-11-24 - EDM 5, WSH 0",EDM,66,42,52,33,35,25,5,0,3.46,2.39,34,18,13,9,7,7,3,0,21,9,10,4,1,0,38,29,17,14,1,0,1.143
"2023-11-24 - EDM 5, WSH 0",WSH,42,66,33,52,25,35,0,5,2.39,3.46,18,34,9,13,7,7,0,3,9,21,4,10,0,1,29,38,14,17,0,1,0.857
"2023-11-24 - LA 5, ANA 2",ANA,55,59,43,47,31,31,2,5,2.11,3.0,23,29,12,12,7,7,0,2,11,17,6,6,0,2,33,33,15,14,2,1,0.903
"2023-11-24 - LA 5, ANA 2",LA,59,55,47,43,31,31,5,2,3.0,2.11,29,23,12,12,7,7,2,0,17,11,6,6,2,0,33,33,14,15,1,2,1.097
"2023-11-24 - MTL 3, SJ 2",MTL,59,61,38,43,24,33,2,2,2.05,3.27,29,31,9,14,5,10,0,1,20,17,12,10,2,1,35,26,7,11,0,0,1.023
"2023-11-24 - MTL 3, SJ 2",SJ,61,59,43,38,33,24,2,2,3.27,2.05,31,29,14,9,10,5,1,0,17,20,10,12,1,2,26,35,11,7,0,0,0.977
"2023-11-24 - PIT 2, BUF 3",BUF,73,58,60,45,34,33,3,2,4.76,2.61,33,29,12,11,7,6,2,0,21,18,10,11,0,1,47,37,14,14,1,1,1.028
"2023-11-24 - PIT 2, BUF 3",PIT,58,73,45,60,33,34,2,3,2.61,4.76,29,33,11,12,6,7,0,2,18,21,11,10,1,0,37,47,14,14,1,1,0.972
"2023-11-24 - NYI 5, OTT 3",NYI,50,82,32,49,26,31,5,3,3.13,3.34,29,35,14,17,11,13,3,3,15,18,5,5,2,0,23,49,9,11,0,0,1.096
"2023-11-24 - NYI 5, OTT 3",OTT,82,50,49,32,31,26,3,5,3.34,3.13,35,29,17,14,13,11,3,3,18,15,5,5,0,2,49,23,11,9,0,0,0.904
"2023-11-24 - TB 8, CAR 2",CAR,68,30,46,23,24,14,2,8,2.75,1.44,25,17,10,5,3,4,1,3,15,12,4,5,1,4,43,17,14,4,0,1,0.512
"2023-11-24 - TB 8, CAR 2",TB,30,68,23,46,14,24,8,2,1.44,2.75,17,25,5,10,4,3,3,1,12,15,5,4,4,1,17,43,4,14,1,0,1.488
"2023-11-24 - WPG 3, FLA 0",FLA,70,54,46,43,33,31,0,3,2.47,3.8,28,27,13,10,6,8,0,2,15,17,3,9,0,1,43,36,23,14,0,0,0.903
"2023-11-24 - WPG 3, FLA 0",WPG,54,70,43,46,31,33,3,0,3.8,2.47,27,28,10,13,8,6,2,0,17,15,9,3,1,0,36,43,14,23,0,0,1.097
"2023-11-24 - CGY 7, DAL 4",CGY,60,50,40,40,27,28,7,4,3.38,2.99,27,30,13,13,6,7,4,1,14,17,7,11,3,1,34,22,13,10,0,2,1.116
"2023-11-24 - CGY 7, DAL 4",DAL,50,60,40,40,28,27,4,7,2.99,3.38,30,27,13,13,7,6,1,4,17,14,11,7,1,3,22,34,10,13,2,0,0.884
"2023-11-24 - COL 3, MIN 2",COL,65,45,47,35,25,21,3,2,3.38,3.49,30,25,12,14,6,10,2,2,18,11,8,4,0,0,40,27,11,5,1,0,1.025
"2023-11-24 - COL 3, MIN 2",MIN,45,65,35,47,21,25,2,3,3.49,3.38,25,30,14,12,10,6,2,2,11,18,4,8,0,0,27,40,5,11,0,1,0.975
"2023-11-24 - VAN 5, SEA 1",SEA,58,59,37,45,24,27,1,5,2.11,3.03,23,29,5,12,4,9,0,4,18,17,10,8,1,1,43,39,10,7,0,0,0.856
"2023-11-24 - VAN 5, SEA 1",VAN,59,58,45,37,27,24,5,1,3.03,2.11,29,23,12,5,9,4,4,0,17,18,8,10,1,1,39,43,7,10,0,0,1.144
"2023-11-25 - BOS 4, NYR 7",BOS,61,74,44,59,31,40,4,7,3.26,4.56,35,43,16,23,10,13,2,4,19,20,10,10,0,2,33,43,11,17,2,1,0.954
"2023-11-25 - BOS 4, NYR 7",NYR,74,61,59,44,40,31,7,4,4.56,3.26,43,35,23,16,13,10,4,2,20,19,10,10,2,0,43,33,17,11,1,2,1.046
"2023-11-25 - MTL 0, LA 4",LA,60,45,40,30,30,18,4,0,3.08,1.93,32,20,15,7,9,2,1,0,17,13,10,4,2,0,27,28,10,10,1,0,1.133
"2023-11-25 - MTL 0, LA 4",MTL,45,60,30,40,18,30,0,4,1.93,3.08,20,32,7,15,2,9,0,1,13,17,4,10,0,2,28,27,10,10,0,1,0.867
"2023-11-25 - BUF 2, NJ 7",BUF,31,72,22,52,12,37,2,7,1.05,4.07,9,41,5,18,3,14,2,5,4,23,3,12,0,2,22,36,5,10,0,0,0.977
"2023-11-25 - BUF 2, NJ 7",NJ,72,31,52,22,37,12,7,2,4.07,1.05,41,9,18,5,14,3,5,2,23,4,12,3,2,0,36,22,10,5,0,0,1.023
"2023-11-25 - TOR 2, PIT 3",PIT,73,72,51,51,35,33,3,2,3.39,4.25,34,34,16,16,12,10,1,2,18,18,11,11,0,0,44,47,11,12,2,0,1.025
"2023-11-25 - TOR 2, PIT 3",TOR,72,73,51,51,33,35,2,3,4.25,3.39,34,34,16,16,10,12,2,1,18,18,11,11,0,0,47,44,12,11,0,2,0.975
"2023-11-25 - PHI 1, NYI 0",NYI,63,79,37,54,25,40,0,0,2.06,3.7,28,36,9,16,7,10,0,0,19,20,7,7,0,0,41,46,11,21,0,0,1.0
"2023-11-25 - PHI 1, NYI 0",PHI,79,63,54,37,40,25,0,0,3.7,2.06,36,28,16,9,10,7,0,0,20,19,7,7,0,0,46,41,21,11,0,0,1.0
"2023-11-25 - CGY 1, COL 3",CGY,65,55,43,42,30,24,1,3,2.61,2.8,32,28,11,14,7,8,1,2,21,14,7,8,0,0,42,29,14,6,0,1,0.908
"2023-11-25 - CGY 1, COL 3",COL,55,65,42,43,24,30,3,1,2.8,2.61,28,32,14,11,8,7,2,1,14,21,8,7,0,0,29,42,6,14,1,0,1.092
"2023-11-25 - VAN 3, SJ 4",SJ,47,78,32,52,22,33,4,3,2.53,4.27,22,41,10,19,7,9,2,1,12,22,5,11,1,2,31,47,9,13,1,0,1.091
"2023-11-25 - VAN 3, SJ 4",VAN,78,47,52,32,33,22,3,4,4.27,2.53,41,22,19,10,9,7,1,2,22,12,11,5,2,1,47,31,13,9,0,1,0.909
"2023-11-25 - ARI 2, VGK 0",ARI,40,64,24,47,18,34,2,0,1.59,3.37,14,31,4,13,1,9,1,0,10,18,6,8,1,0,26,47,10,17,0,0,1.111
"2023-11-25 - ARI 2, VGK 0",VGK,64,40,47,24,34,18,0,2,3.37,1.59,31,14,13,4,9,1,0,1,18,10,8,6,0,1,47,26,17,10,0,0,0.889
"2023-11-26 - MIN 1, DET 4",DET,53,62,31,49,23,38,4,1,2.43,2.72,31,26,5,11,3,7,1,1,26,15,12,7,1,0,29,39,6,20,1,0,1.148
"2023-11-26 - MIN 1, DET 4",MIN,62,53,49,31,38,23,1,4,2.72,2.43,26,31,11,5,7,3,1,1,15,26,7,12,0,1,39,29,20,6,0,1,0.852
"2023-11-26 - STL 4, CHI 2",CHI,65,43,42,39,33,28,2,4,3.06,3.18,34,33,14,14,9,9,2,2,20,19,11,13,0,1,35,14,11,5,0,1,0.918
"2023-11-26 - STL 4, CHI 2",STL,43,65,39,42,28,33,4,2,3.18,3.06,33,34,14,14,9,9,2,2,19,20,13,11,1,0,14,35,5,11,1,0,1.082
"2023-11-26 - CBJ 2, CAR 3",CAR,86,42,57,29,43,23,3,2,3.85,1.4,34,13,13,4,9,4,2,0,21,9,12,3,1,1,66,26,21,14,0,1,0.983
"2023-11-26 - CBJ 2, CAR 3",CBJ,42,86,29,57,23,43,2,3,1.4,3.85,13,34,4,13,4,9,0,2,9,21,3,12,1,1,26,66,14,21,1,0,1.017
"2023-11-26 - WPG 2, NSH 3",NSH,49,55,37,41,26,34,3,2,2.53,2.56,25,26,12,10,10,7,2,1,13,16,6,7,0,1,29,38,9,19,1,0,1.057
"2023-11-26 - WPG 2, NSH 3",WPG,55,49,41,37,34,26,2,3,2.56,2.53,26,25,10,12,7,10,1,2,16,13,7,6,1,0,38,29,19,9,0,1,0.943
"2023-11-26 - ANA 2, EDM 8",ANA,50,48,33,32,23,26,2,8,1.15,3.1,21,23,5,11,3,8,2,2,16,12,7,6,0,3,36,33,10,11,0,3,0.779
"2023-11-26 - ANA 2, EDM 8",EDM,48,50,32,33,26,23,8,2,3.1,1.15,23,21,11,5,8,3,2,2,12,16,6,7,3,0,33,36,11,10,3,0,1.221
"2023-11-27 - BOS 2, CBJ 5",BOS,68,68,56,48,33,40,2,5,3.13,3.48,32,26,11,7,6,5,2,2,21,19,7,13,0,1,41,47,18,20,0,2,0.936
"2023-11-27 - BOS 2, CBJ 5",CBJ,68,68,48,56,40,33,5,2,3.48,3.13,26,32,7,11,5,6,2,2,19,21,13,7,1,0,47,41,20,18,2,0,1.064
"2023-11-27 - BUF 5, NYR 1",BUF,61,53,45,35,39,26,5,1,4.18,2.86,27,26,14,12,12,9,4,0,13,14,10,6,1,0,33,32,16,9,0,1,1.09
"2023-11-27 - BUF 5, NYR 1",NYR,53,61,35,45,26,39,1,5,2.86,4.18,26,27,12,14,9,12,0,4,14,13,6,10,0,1,32,33,9,16,1,0,0.91
"2023-11-27 - FLA 5, OTT 0",FLA,67,43,48,29,37,20,5,0,2.84,1.6,29,19,13,5,8,3,4,0,16,14,9,7,1,0,41,27,17,10,0,0,1.135
"2023-11-27 - FLA 5, OTT 0",OTT,43,67,29,48,20,37,0,5,1.6,2.84,19,29,5,13,3,8,0,4,14,16,7,9,0,1,27,41,10,17,0,0,0.865
"2023-11-27 - TB 1, COL 4",COL,54,76,42,55,23,39,4,1,3.58,5.44,26,37,13,17,5,15,2,1,13,20,5,8,0,0,33,49,12,15,1,0,1.148
"2023-11-27 - TB 1, COL 4",TB,76,54,55,42,39,23,1,4,5.44,3.58,37,26,17,13,15,5,1,2,20,13,8,5,0,0,49,33,15,12,0,1,0.852
"2023-11-27 - VGK 1, CGY 2",CGY,84,53,58,41,34,28,2,1,3.63,3.03,31,24,10,12,7,8,1,1,21,12,7,6,0,0,57,32,18,12,1,0,1.023
"2023-11-27 - VGK 1, CGY 2",VGK,53,84,41,58,28,34,1,2,3.03,3.63,24,31,12,10,8,7,1,1,12,21,6,7,0,0,32,57,12,18,0,1,0.977
"2023-11-27 - WSH 1, SJ 2",SJ,52,60,37,46,23,34,2,1,3.51,3.59,24,35,10,13,3,10,0,0,14,22,10,15,2,1,28,38,8,9,0,0,1.058
"2023-11-27 - WSH 1, SJ 2",WSH,60,52,46,37,34,23,1,2,3.59,3.51,35,24,13,10,10,3,0,0,22,14,15,10,1,2,38,28,9,8,0,0,0.942
"2023-11-28 - NYI 4, NJ 5",NJ,73,42,51,36,33,26,5,4,3.22,3.1,30,20,11,12,8,11,4,3,19,8,9,3,1,1,44,23,13,10,0,0,0.998
"2023-11-28 - NYI 4, NJ 5",NYI,42,73,36,51,26,33,4,5,3.1,3.22,20,30,12,11,11,8,3,4,8,19,3,9,1,1,23,44,10,13,0,0,1.002
"2023-11-28 - CAR 4, PHI 1",CAR,77,55,51,39,36,29,4,1,3.48,2.37,35,21,9,7,5,6,2,0,26,14,10,7,0,1,43,38,18,15,2,0,1.077
"2023-11-28 - CAR 4, PHI 1",PHI,55,77,39,51,29,36,1,4,2.37,3.48,21,35,7,9,6,5,0,2,14,26,7,10,1,0,38,43,15,18,0,2,0.923
"2023-11-28 - FLA 1, TOR 2",FLA,84,58,57,44,39,32,1,1,3.74,4.12,36,33,14,16,9,13,1,1,22,17,12,8,0,0,53,30,14,10,0,0,0.994
"2023-11-28 - FLA 1, TOR 2",TOR,58,84,44,57,32,39,1,1,4.12,3.74,33,36,16,14,13,9,1,1,17,22,8,12,0,0,30,53,10,14,0,0,1.006
"2023-11-28 - STL 1, MIN 3",MIN,66,67,52,40,37,24,3,1,3.52,2.63,28,30,12,10,6,7,0,0,16,20,7,5,2,0,41,44,24,10,1,1,1.039
"2023-11-28 - STL 1, MIN 3",STL,67,66,40,52,24,37,1,3,2.63,3.52,30,28,10,12,7,6,0,0,20,16,5,7,0,2,44,41,10,24,1,1,0.961
"2023-11-28 - PIT 2, NSH 3",NSH,55,56,39,47,25,31,3,2,2.08,2.83,27,30,10,16,7,11,3,0,17,14,6,8,0,1,34,28,11,8,0,1,1.055
"2023-11-28 - PIT 2, NSH 3",PIT,56,55,47,39,31,25,2,3,2.83,2.08,30,27,16,10,11,7,0,3,14,17,8,6,1,0,28,34,8,11,1,0,0.945
"2023-11-28 - DAL 2, WPG 0",DAL,53,55,35,39,21,27,2,0,2.67,1.95,23,19,8,6,4,3,2,0,15,13,5,7,0,0,28,42,11,14,0,0,1.095
"2023-11-28 - DAL 2, WPG 0",WPG,55,53,39,35,27,21,0,2,1.95,2.67,19,23,6,8,3,4,0,2,13,15,7,5,0,0,42,28,14,11,0,0,0.905
"2023-11-28 - SEA 3, CHI 4",CHI,47,68,31,45,23,36,4,3,2.53,2.75,23,34,9,12,4,8,1,1,14,22,7,9,2,1,31,43,11,18,1,1,1.091
"2023-11-28 - SEA 3, CHI 4",SEA,68,47,45,31,36,23,3,4,2.75,2.53,34,23,12,9,8,4,1,1,22,14,9,7,1,2,43,31,18,11,1,1,0.909
"2023-11-28 - TB 1, ARI 3",ARI,45,77,36,52,27,31,3,1,2.59,3.53,24,43,9,16,7,9,1,0,15,27,8,7,1,1,25,37,11,14,1,0,1.079
"2023-11-28 - TB 1, ARI 3",TB,77,45,52,36,31,27,1,3,3.53,2.59,43,24,16,9,9,7,0,1,27,15,7,8,1,1,37,25,14,11,0,1,0.921
"2023-11-28 - VGK 4, EDM 5",EDM,72,58,50,34,34,27,4,4,4.19,2.04,34,29,19,8,12,8,3,3,15,21,3,9,0,1,43,35,18,8,1,0,0.969
"2023-11-28 - VGK 4, EDM 5",VGK,58,72,34,50,27,34,4,4,2.04,4.19,29,34,8,19,8,12,3,3,21,15,9,3,1,0,35,43,8,18,0,1,1.031
"2023-11-28 - ANA 1, VAN 3",ANA,58,64,46,44,31,27,1,3,3.0,3.83,30,33,12,16,5,9,0,2,18,17,13,6,1,0,29,35,11,10,0,0,0.921
"2023-11-28 - ANA 1, VAN 3",VAN,64,58,44,46,27,31,3,1,3.83,3.0,33,30,16,12,9,5,2,0,17,18,6,13,0,1,35,29,10,11,0,0,1.079
"2023-11-29 - MTL 4, CBJ 2",CBJ,58,62,44,43,28,31,2,4,2.38,3.33,25,26,12,10,6,8,2,3,13,16,5,6,0,0,37,35,16,16,0,1,0.942
"2023-11-29 - MTL 4, CBJ 2",MTL,62,58,43,44,31,28,4,2,3.33,2.38,26,25,10,12,8,6,3,2,16,13,6,5,0,0,35,37,16,16,1,0,1.058
"2023-11-29 - DET 2, NYR 3",DET,53,84,37,59,27,41,2,3,2.37,4.67,28,44,11,26,7,13,0,1,17,18,8,8,1,2,22,48,9,19,1,0,1.001
"2023-11-29 - DET 2, NYR 3",NYR,84,53,59,37,41,27,3,2,4.67,2.37,44,28,26,11,13,7,1,0,18,17,8,8,2,1,48,22,19,9,0,1,0.999
"2023-11-29 - WSH 2, LA 1",LA,73,33,53,23,39,15,1,2,3.87,2.09,34,20,16,10,12,7,1,2,18,10,9,4,0,0,48,14,18,4,0,0,0.892
"2023-11-29 - WSH 2, LA 1",WSH,33,73,23,53,15,39,2,1,2.09,3.87,20,34,10,16,7,12,2,1,10,18,4,9,0,0,14,48,4,18,0,0,1.108
"2023-11-30 - SJ 0, BOS 3",BOS,59,49,48,36,37,26,3,0,3.07,2.19,33,20,17,10,12,6,2,0,16,10,10,2,0,0,35,30,13,15,1,0,1.081
"2023-11-30 - SJ 0, BOS 3",SJ,49,59,36,48,26,37,0,3,2.19,3.07,20,33,10,17,6,12,0,2,10,16,2,10,0,0,30,35,15,13,0,1,0.919
"2023-11-30 - NYI 5, CAR 4",CAR,96,40,65,28,43,16,4,5,4.28,2.21,47,21,17,9,11,6,4,3,30,12,13,5,0,2,57,18,19,5,0,0,0.781
"2023-11-30 - NYI 5, CAR 4",NYI,40,96,28,65,16,43,5,4,2.21,4.28,21,47,9,17,6,11,3,4,12,30,5,13,2,0,18,57,5,19,0,0,1.219
"2023-11-30 - CHI 1, DET 5",CHI,65,48,49,40,35,29,1,5,3.13,2.92,38,27,10,14,6,11,1,5,28,13,15,7,0,0,27,23,13,8,0,0,0.856
"2023-11-30 - CHI 1, DET 5",DET,48,65,40,49,29,35,5,1,2.92,3.13,27,38,14,10,11,6,5,1,13,28,7,15,0,0,23,27,8,13,0,0,1.144
"2023-11-30 - FLA 5, MTL 1",FLA,54,52,37,39,29,22,5,1,2.11,3.23,29,25,6,15,4,7,0,0,23,10,11,6,2,1,29,33,12,9,3,0,1.127
"2023-11-30 - FLA 5, MTL 1",MTL,52,54,39,37,22,29,1,5,3.23,2.11,25,29,15,6,7,4,0,0,10,23,6,11,1,2,33,29,9,12,0,3,0.873
"2023-11-30 - NJ 4, PHI 3",NJ,64,81,47,64,35,47,4,3,4.53,4.2,39,34,16,15,12,11,1,1,23,19,10,6,3,2,31,56,8,28,0,0,1.05
"2023-11-30 - NJ 4, PHI 3",PHI,81,64,64,47,47,35,3,4,4.2,4.53,34,39,15,16,11,12,1,1,19,23,6,10,2,3,56,31,28,8,0,0,0.95
"2023-11-30 - PIT 4, TB 2",PIT,61,79,42,62,29,41,4,2,3.26,3.85,27,37,13,16,9,11,2,2,14,21,5,9,1,0,32,38,12,20,0,0,1.089
"2023-11-30 - PIT 4, TB 2",TB,79,61,62,42,41,29,2,4,3.85,3.26,37,27,16,13,11,9,2,2,21,14,9,5,0,1,38,32,20,12,0,0,0.911
"2023-11-30 - SEA 3, TOR 4",SEA,83,50,60,35,40,28,3,3,4.37,2.54,41,28,20,10,11,6,0,1,21,18,11,12,3,2,43,30,16,9,0,0,0.968
"2023-11-30 - SEA 3, TOR 4",TOR,50,83,35,60,28,40,3,3,2.54,4.37,28,41,10,20,6,11,1,0,18,21,12,11,2,3,30,43,9,16,0,0,1.032
"2023-11-30 - MIN 6, NSH 1",MIN,59,50,50,35,31,27,6,1,3.7,2.16,30,27,11,10,8,6,4,1,19,17,8,9,1,0,29,30,13,11,1,0,1.157
"2023-11-30 - MIN 6, NSH 1",NSH,50,59,35,50,27,31,1,6,2.16,3.7,27,30,10,11,6,8,1,4,17,19,9,8,0,1,30,29,11,13,0,1,0.843
"2023-11-30 - BUF 4, STL 6",BUF,82,44,69,38,46,20,4,6,4.12,2.95,36,21,17,9,9,6,2,4,19,12,11,6,1,0,59,25,24,6,1,2,0.787
"2023-11-30 - BUF 4, STL 6",STL,44,82,38,69,20,46,6,4,2.95,4.12,21,36,9,17,6,9,4,2,12,19,6,11,0,1,25,59,6,24,2,1,1.213
"2023-11-30 - EDM 3, WPG 1",EDM,78,43,59,35,39,26,3,1,4.84,2.65,34,25,16,15,12,11,0,1,18,10,4,4,1,0,54,22,21,10,1,0,1.038
"2023-11-30 - EDM 3, WPG 1",WPG,43,78,35,59,26,39,1,3,2.65,4.84,25,34,15,16,11,12,1,0,10,18,4,4,0,1,22,54,10,21,0,1,0.962
"2023-11-30 - COL 3, ARI 4",ARI,65,63,49,44,33,31,4,3,4.11,2.57,32,24,17,8,13,6,4,1,15,16,4,6,0,1,34,45,14,19,0,1,1.024
"2023-11-30 - COL 3, ARI 4",COL,63,65,44,49,31,33,3,4,2.57,4.11,24,32,8,17,6,13,1,4,16,15,6,4,1,0,45,34,19,14,1,0,0.976
"2023-11-30 - DAL 3, CGY 4",CGY,71,52,49,28,36,16,4,3,3.17,2.11,31,23,12,12,9,8,2,3,19,11,9,3,1,0,35,30,17,4,1,0,0.924
"2023-11-30 - DAL 3, CGY 4",DAL,52,71,28,49,16,36,3,4,2.11,3.17,23,31,12,12,8,9,3,2,11,19,3,9,0,1,30,35,4,17,0,1,1.076
"2023-11-30 - WSH 5, ANA 4",ANA,70,44,51,31,32,26,4,5,3.77,3.46,32,26,12,19,6,17,4,5,20,7,8,3,0,0,44,21,16,5,0,0,0.933
"2023-11-30 - WSH 5, ANA 4",WSH,44,70,31,51,26,32,5,4,3.46,3.77,26,32,19,12,17,6,5,4,7,20,3,8,0,0,21,44,5,16,0,0,1.067
"2023-11-30 - VGK 4, VAN 1",VAN,51,62,36,53,22,44,1,4,2.46,2.91,26,27,13,10,9,9,1,3,13,17,3,10,0,1,29,40,10,20,0,0,0.955
"2023-11-30 - VGK 4, VAN 1",VGK,62,51,53,36,44,22,4,1,2.91,2.46,27,26,10,13,9,9,3,1,17,13,10,3,1,0,40,29,20,10,0,0,1.045
"2023-12-01 - OTT 2, CBJ 4",CBJ,43,75,30,58,23,43,4,2,1.46,4.07,19,32,5,18,2,13,1,1,14,14,6,8,2,0,25,52,12,19,1,1,1.127
"2023-12-01 - OTT 2, CBJ 4",OTT,75,43,58,30,43,23,2,4,4.07,1.46,32,19,18,5,13,2,1,1,14,14,8,6,0,2,52,25,19,12,1,1,0.873
"2023-12-01 - SJ 6, NJ 3",NJ,102,39,69,29,47,18,3,6,5.24,1.86,50,15,19,6,12,5,2,4,31,9,11,5,1,0,67,22,23,6,0,1,0.73
"2023-12-01 - SJ 6, NJ 3",SJ,39,102,29,69,18,47,6,3,1.86,5.24,15,50,6,19,5,12,4,2,9,31,5,11,0,1,22,67,6,23,1,0,1.27
"2023-12-02 - TB 1, DAL 8",DAL,54,64,45,51,34,33,8,1,3.53,3.19,26,28,12,11,9,5,2,0,14,17,8,12,4,0,31,44,15,14,2,1,1.205
"2023-12-02 - TB 1, DAL 8",TB,64,54,51,45,33,34,1,8,3.19,3.53,28,26,11,12,5,9,0,2,17,14,12,8,0,4,44,31,14,15,1,2,0.795
"2023-12-02 - CHI 1, WPG 3",CHI,48,60,33,43,21,28,1,3,2.72,3.24,28,28,9,14,6,7,0,2,19,14,10,9,1,1,21,36,5,11,0,0,0.94
"2023-12-02 - CHI 1, WPG 3",WPG,60,48,43,33,28,21,3,1,3.24,2.72,28,28,14,9,7,6,2,0,14,19,9,10,1,1,36,21,11,5,0,0,1.06
"2023-12-02 - NYR 4, NSH 3",NSH,83,54,62,38,41,27,3,4,4.93,2.89,48,28,22,14,14,8,1,4,26,14,10,8,2,0,43,36,15,10,0,0,0.925
"2023-12-02 - NYR 4, NSH 3",NYR,54,83,38,62,27,41,4,3,2.89,4.93,28,48,14,22,8,14,4,1,14,26,8,10,0,2,36,43,10,15,0,0,1.075
"2023-12-02 - NYI 4, FLA 3",FLA,94,54,68,35,45,27,3,4,4.37,2.7,48,24,19,12,11,11,1,3,29,12,12,5,2,1,60,30,22,11,0,0,0.919
"2023-12-02 - NYI 4, FLA 3",NYI,54,94,35,68,27,45,4,3,2.7,4.37,24,48,12,19,11,11,3,1,12,29,5,12,1,2,30,60,11,22,0,0,1.081
"2023-12-02 - BUF 2, CAR 6",BUF,39,76,29,58,22,35,2,6,1.83,3.84,21,41,7,19,5,12,1,2,14,22,7,8,1,4,26,38,9,14,0,0,0.919
"2023-12-02 - BUF 2, CAR 6",CAR,76,39,58,29,35,22,6,2,3.84,1.83,41,21,19,7,12,5,2,1,22,14,8,7,4,1,38,26,14,9,0,0,1.081
"2023-12-02 - DET 5, MTL 4",DET,56,66,42,44,33,30,5,4,3.68,2.36,34,25,13,8,11,4,2,2,21,17,11,9,2,2,25,43,10,14,1,0,1.018
"2023-12-02 - DET 5, MTL 4",MTL,66,56,44,42,30,33,4,5,2.36,3.68,25,34,8,13,4,11,2,2,17,21,9,11,2,2,43,25,14,10,0,1,0.982
"2023-12-02 - SEA 0, OTT 2",OTT,45,78,37,51,28,39,2,0,2.41,2.86,23,41,13,11,11,6,2,0,10,30,5,14,0,0,28,43,10,17,0,0,1.071
"2023-12-02 - SEA 0, OTT 2",SEA,78,45,51,37,39,28,0,2,2.86,2.41,41,23,11,13,6,11,0,2,30,10,14,5,0,0,43,28,17,10,0,0,0.929
"2023-12-02 - PHI 4, PIT 3",PHI,56,80,45,52,34,32,3,3,2.94,3.58,25,35,11,7,8,3,2,2,14,28,9,7,1,0,32,62,14,20,0,1,0.994
"2023-12-02 - PHI 4, PIT 3",PIT,80,56,52,45,32,34,3,3,3.58,2.94,35,25,7,11,3,8,2,2,28,14,7,9,0,1,62,32,20,14,1,0,1.006
"2023-12-02 - BOS 4, TOR 3",BOS,68,72,49,54,37,40,4,3,3.57,3.81,34,37,14,21,11,14,3,2,20,16,10,11,0,1,38,43,16,13,1,0,1.033
"2023-12-02 - BOS 4, TOR 3",TOR,72,68,54,49,40,37,3,4,3.81,3.57,37,34,21,14,14,11,2,3,16,20,11,10,1,0,43,38,13,16,0,1,0.967
"2023-12-02 - STL 1, ARI 4",ARI,45,77,37,54,22,32,4,1,2.76,2.84,20,44,8,15,5,5,2,1,12,29,7,12,1,0,27,39,7,12,0,0,1.151
"2023-12-02 - STL 1, ARI 4",STL,77,45,54,37,32,22,1,4,2.84,2.76,44,20,15,8,5,5,1,2,29,12,12,7,0,1,39,27,12,7,0,0,0.849
"2023-12-02 - COL 3, ANA 4",ANA,63,74,49,51,37,37,3,3,3.64,3.29,36,45,14,13,9,8,2,0,22,32,10,16,1,3,40,37,17,12,0,0,1.0
