Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2022-11-26 - DAL 1, COL 4",DAL,61,50,48,40,42,36,1,4,3.45,2.64,26,26,19,11,16,11,0,3,7,15,5,10,1,1,30,21,19,14,0,0,0.913
"2022-11-26 - VAN 5, VGK 1",VAN,66,59,49,43,36,27,5,1,3.38,3.0,37,29,11,15,8,8,3,1,26,14,14,6,2,0,25,25,13,10,0,0,1.102
"2022-11-26 - VAN 5, VGK 1",VGK,59,66,43,49,27,36,1,5,3.0,3.38,29,37,15,11,8,8,1,3,14,26,6,14,0,2,25,25,10,13,0,0,0.898
"2022-11-27 - ARI 3, MIN 4",ARI,41,55,32,38,23,29,3,4,1.34,2.56,15,17,6,9,4,8,1,2,9,8,4,4,2,0,23,31,13,15,0,2,0.993
"2022-11-27 - ARI 3, MIN 4",MIN,55,41,38,32,29,23,4,3,2.56,1.34,17,15,9,6,8,4,2,1,8,9,4,4,0,2,31,23,15,13,2,0,1.007
"2022-11-27 - WPG 7, CHI 2",CHI,48,64,39,48,25,44,2,7,3.37,3.22,26,31,15,11,9,9,2,3,11,20,5,14,0,2,22,27,11,17,0,2,0.921
"2022-11-27 - WPG 7, CHI 2",WPG,64,48,48,39,44,25,7,2,3.22,3.37,31,26,11,15,9,9,3,2,20,11,14,5,2,0,27,22,17,11,2,0,1.079
"2022-11-27 - SEA 5, ANA 4",ANA,60,43,46,34,29,25,4,5,3.45,2.48,24,22,16,7,10,7,3,4,8,15,3,8,0,1,30,18,11,8,1,0,0.938
"2022-11-27 - SEA 5, ANA 4",SEA,43,60,34,46,25,29,5,4,2.48,3.45,22,24,7,16,7,10,4,3,15,8,8,3,1,0,18,30,8,11,0,1,1.062
"2022-11-27 - VAN 4, SJ 3",SJ,62,66,47,39,35,20,3,4,2.51,2.89,33,39,12,15,8,8,1,3,21,24,13,4,2,0,25,22,12,7,0,1,0.886
"2022-11-27 - VAN 4, SJ 3",VAN,66,62,39,47,20,35,4,3,2.89,2.51,39,33,15,12,8,8,3,1,24,21,4,13,0,2,22,25,7,12,1,0,1.114
"2022-11-27 - OTT 3, LA 2",LA,59,73,42,51,27,39,2,3,2.43,4.39,31,36,9,17,6,13,0,3,22,19,9,11,2,0,18,29,12,13,0,0,0.997
"2022-11-27 - OTT 3, LA 2",OTT,73,59,51,42,39,27,3,2,4.39,2.43,36,31,17,9,13,6,3,0,19,22,11,9,0,2,29,18,13,12,0,0,1.003
"2022-11-28 - NJ 5, NYR 3",NJ,62,70,51,55,38,38,5,3,4.73,3.73,30,40,10,17,8,9,3,1,20,23,13,10,1,2,28,28,15,18,1,0,1.053
"2022-11-28 - NJ 5, NYR 3",NYR,70,62,55,51,38,38,3,5,3.73,4.73,40,30,17,10,9,8,1,3,23,20,10,13,2,1,28,28,18,15,0,1,0.947
"2022-11-28 - TB 6, BUF 5",BUF,59,56,49,47,37,25,5,6,4.65,3.66,30,32,24,15,19,9,3,5,6,17,3,8,0,0,25,20,12,6,2,1,0.895
"2022-11-28 - TB 6, BUF 5",TB,56,59,47,49,25,37,6,5,3.66,4.65,32,30,15,24,9,19,5,3,17,6,8,3,0,0,20,25,6,12,1,2,1.105
"2022-11-28 - TOR 4, DET 2",DET,73,33,50,28,44,25,2,4,2.96,2.3,35,21,12,8,12,8,1,1,23,13,12,9,1,2,33,12,17,8,0,1,0.885
"2022-11-28 - TOR 4, DET 2",TOR,33,73,28,50,25,44,4,2,2.3,2.96,21,35,8,12,8,12,1,1,13,23,9,12,2,1,12,33,8,17,1,0,1.115
"2022-11-28 - VGK 3, CBJ 2",CBJ,56,67,41,53,28,36,2,2,2.47,3.45,26,32,12,14,6,7,1,1,14,18,8,13,1,1,23,27,10,13,0,0,1.016
"2022-11-28 - VGK 3, CBJ 2",VGK,67,56,53,41,36,28,2,2,3.45,2.47,32,26,14,12,7,6,1,1,18,14,13,8,1,1,27,23,13,10,0,0,0.984
"2022-11-28 - DAL 4, STL 1",DAL,57,44,36,36,24,24,4,1,2.8,2.65,36,22,11,12,7,9,2,1,25,10,9,2,1,0,17,19,6,13,0,0,1.125
"2022-11-28 - DAL 4, STL 1",STL,44,57,36,36,24,24,1,4,2.65,2.8,22,36,12,11,9,7,1,2,10,25,2,9,0,1,19,17,13,6,0,0,0.875
"2022-11-28 - FLA 3, EDM 4",EDM,69,50,53,41,40,28,4,3,3.79,3.27,40,28,18,14,15,10,3,2,22,14,11,5,1,0,21,20,13,11,0,1,0.993
"2022-11-28 - FLA 3, EDM 4",FLA,50,69,41,53,28,40,3,4,3.27,3.79,28,40,14,18,10,15,2,3,14,22,5,11,0,1,20,21,11,13,1,0,1.007
"2022-11-29 - CAR 3, PIT 2",CAR,64,52,51,37,39,32,3,2,3.04,2.75,20,29,12,17,11,12,3,2,8,12,5,3,0,0,36,18,19,12,0,0,1.014
"2022-11-29 - CAR 3, PIT 2",PIT,52,64,37,51,32,39,2,3,2.75,3.04,29,20,17,12,12,11,2,3,12,8,3,5,0,0,18,36,12,19,0,0,0.986
"2022-11-29 - NYI 1, PHI 3",NYI,53,58,34,42,24,33,1,3,2.14,3.1,23,25,7,11,3,8,0,2,16,14,5,5,1,0,26,24,13,17,0,0,0.951
"2022-11-29 - NYI 1, PHI 3",PHI,58,53,42,34,33,24,3,1,3.1,2.14,25,23,11,7,8,3,2,0,14,16,5,5,0,1,24,26,17,13,0,0,1.049
"2022-11-29 - SJ 4, MTL 0",MTL,67,41,39,32,28,24,0,4,2.21,3.87,36,22,7,12,2,9,0,4,29,10,15,7,0,0,24,17,10,7,0,0,0.833
"2022-11-29 - SJ 4, MTL 0",SJ,41,67,32,39,24,28,4,0,3.87,2.21,22,36,12,7,9,2,4,0,10,29,7,15,0,0,17,24,7,10,0,0,1.167
"2022-11-29 - TB 1, BOS 3",BOS,47,52,34,35,26,28,3,1,2.9,1.56,24,29,9,5,7,3,1,0,15,24,7,11,2,1,21,20,10,12,0,0,1.08
"2022-11-29 - TB 1, BOS 3",TB,52,47,35,34,28,26,1,3,1.56,2.9,29,24,5,9,3,7,0,1,24,15,11,7,1,2,20,21,12,10,0,0,0.92
"2022-11-29 - ANA 1, NSH 2",ANA,57,74,40,54,35,41,1,2,2.32,3.66,28,44,11,19,10,14,0,2,17,25,8,10,1,0,22,25,11,16,0,0,0.98
"2022-11-29 - ANA 1, NSH 2",NSH,74,57,54,40,41,35,2,1,3.66,2.32,44,28,19,11,14,10,2,0,25,17,10,8,0,1,25,22,16,11,0,0,1.02
"2022-11-29 - COL 0, WPG 5",COL,59,43,46,34,40,23,0,5,3.2,2.36,25,20,16,10,14,6,0,3,9,10,8,6,0,1,27,19,17,10,0,1,0.783
"2022-11-29 - COL 0, WPG 5",WPG,43,59,34,46,23,40,5,0,2.36,3.2,20,25,10,16,6,14,3,0,10,9,6,8,1,0,19,27,10,17,1,0,1.217
"2022-11-29 - FLA 2, CGY 6",CGY,53,53,40,42,23,33,6,2,3.25,2.44,22,29,7,9,6,6,4,1,15,20,9,14,2,1,26,21,7,11,0,0,1.2
"2022-11-29 - FLA 2, CGY 6",FLA,53,53,42,40,33,23,2,6,2.44,3.25,29,22,9,7,6,6,1,4,20,15,14,9,1,2,21,26,11,7,0,0,0.8
"2022-11-29 - WSH 5, VAN 1",VAN,55,49,43,38,32,28,1,5,2.74,4.1,26,24,8,13,6,10,1,3,18,11,13,6,0,0,28,19,13,9,0,1,0.853
"2022-11-29 - WSH 5, VAN 1",WSH,49,55,38,43,28,32,5,1,4.1,2.74,24,26,13,8,10,6,3,1,11,18,6,13,0,0,19,28,9,13,1,0,1.147
"2022-11-29 - SEA 9, LA 8",LA,61,53,50,44,35,30,8,9,3.79,3.01,40,33,13,13,9,8,4,4,27,20,16,11,3,4,17,17,9,9,1,1,0.929
"2022-11-29 - SEA 9, LA 8",SEA,53,61,44,50,30,35,9,8,3.01,3.79,33,40,13,13,8,9,4,4,20,27,11,16,4,3,17,17,9,9,1,1,1.071
"2022-11-30 - BUF 5, DET 4",BUF,60,71,48,61,34,45,4,4,3.56,4.22,36,34,16,15,11,10,2,2,20,19,11,12,1,2,21,33,9,22,1,0,1.029
"2022-11-30 - BUF 5, DET 4",DET,71,60,61,48,45,34,4,4,4.22,3.56,34,36,15,16,10,11,2,2,19,20,12,11,2,1,33,21,22,9,0,1,0.971
"2022-11-30 - NYR 3, OTT 1",NYR,69,67,53,48,36,35,3,1,3.88,3.5,35,35,18,16,12,9,3,0,17,19,8,8,0,1,25,25,12,17,0,0,1.055
"2022-11-30 - NYR 3, OTT 1",OTT,67,69,48,53,35,36,1,3,3.5,3.88,35,35,16,18,9,12,0,3,19,17,8,8,1,0,25,25,17,12,0,0,0.945
"2022-11-30 - SJ 1, TOR 3",SJ,53,62,36,38,24,32,1,3,2.51,4.59,31,35,12,17,8,15,1,2,19,18,7,3,0,0,19,24,6,13,0,1,0.948
"2022-11-30 - SJ 1, TOR 3",TOR,62,53,38,36,32,24,3,1,4.59,2.51,35,31,17,12,15,8,2,1,18,19,3,7,0,0,24,19,13,6,1,0,1.052
"2022-11-30 - EDM 5, CHI 4",CHI,47,63,31,49,25,41,4,5,2.79,3.9,29,37,13,13,10,10,2,1,16,24,5,16,1,4,14,22,9,15,1,0,1.038
"2022-11-30 - EDM 5, CHI 4",EDM,63,47,49,31,41,25,5,4,3.9,2.79,37,29,13,13,10,10,1,2,24,16,16,5,4,1,22,14,15,9,0,1,0.962
"2022-12-01 - COL 6, BUF 4",BUF,61,49,42,43,28,34,4,6,3.81,4.07,30,31,17,15,12,12,2,4,13,16,2,9,1,1,29,18,13,13,1,1,0.966
"2022-12-01 - COL 6, BUF 4",COL,49,61,43,42,34,28,6,4,4.07,3.81,31,30,15,17,12,12,4,2,16,13,9,2,1,1,18,29,13,13,1,1,1.034
"2022-12-01 - NSH 4, NJ 3",NJ,51,52,38,35,28,24,3,4,2.84,2.19,27,26,14,11,10,8,1,3,13,15,6,4,2,1,21,23,10,10,0,0,0.94
"2022-12-01 - NSH 4, NJ 3",NSH,52,51,35,38,24,28,4,3,2.19,2.84,26,27,11,14,8,10,3,1,15,13,4,6,1,2,23,21,10,10,0,0,1.06
"2022-12-01 - TB 4, PHI 1",PHI,42,63,31,47,22,27,1,4,1.16,3.67,13,39,2,19,0,13,0,3,11,20,7,6,1,0,26,20,13,6,0,0,0.897
"2022-12-01 - TB 4, PHI 1",TB,63,42,47,31,27,22,4,1,3.67,1.16,39,13,19,2,13,0,3,0,20,11,6,7,0,1,20,26,6,13,0,0,1.103
"2022-12-01 - VGK 3, PIT 4",PIT,85,64,56,54,47,37,4,3,3.58,2.85,43,31,19,8,15,7,1,1,24,23,10,13,2,1,32,31,18,15,1,1,1.004
"2022-12-01 - VGK 3, PIT 4",VGK,64,85,54,56,37,47,3,4,2.85,3.58,31,43,8,19,7,15,1,1,23,24,13,10,1,2,31,32,15,18,1,1,0.996
"2022-12-01 - CAR 6, STL 4",CAR,55,36,47,32,36,26,6,4,4.78,1.92,34,17,14,6,12,5,1,1,20,11,10,7,2,3,18,14,12,10,2,0,1.013
"2022-12-01 - CAR 6, STL 4",STL,36,55,32,47,26,36,4,6,1.92,4.78,17,34,6,14,5,12,1,1,11,20,7,10,3,2,14,18,10,12,0,2,0.987
"2022-12-01 - EDM 3, MIN 5",EDM,47,55,31,41,21,30,3,5,1.8,2.91,20,30,5,13,5,9,0,5,15,17,3,9,1,0,24,18,12,10,2,0,0.976
"2022-12-01 - EDM 3, MIN 5",MIN,55,47,41,31,30,21,5,3,2.91,1.8,30,20,13,5,9,5,5,0,17,15,9,3,0,1,18,24,10,12,0,2,1.024
"2022-12-01 - ANA 0, DAL 5",ANA,54,75,39,53,31,41,0,5,2.99,4.07,31,41,16,20,12,17,0,2,15,21,4,11,0,1,20,28,14,13,0,2,0.878
"2022-12-01 - ANA 0, DAL 5",DAL,75,54,53,39,41,31,5,0,4.07,2.99,41,31,20,16,17,12,2,0,21,15,11,4,1,0,28,20,13,14,2,0,1.122
"2022-12-01 - MTL 2, CGY 1",CGY,83,37,60,31,46,19,1,2,4.27,1.82,38,16,19,6,14,4,1,0,19,10,9,6,0,2,40,20,21,8,0,0,0.916
"2022-12-01 - MTL 2, CGY 1",MTL,37,83,31,60,19,46,2,1,1.82,4.27,16,38,6,19,4,14,0,1,10,19,6,9,2,0,20,40,8,21,0,0,1.084
"2022-12-01 - FLA 5, VAN 1",FLA,56,57,45,45,32,33,5,1,3.83,2.11,36,20,18,7,16,5,5,1,18,13,10,7,0,0,17,32,6,18,0,0,1.126
"2022-12-01 - FLA 5, VAN 1",VAN,57,56,45,45,33,32,1,5,2.11,3.83,20,36,7,18,5,16,1,5,13,18,7,10,0,0,32,17,18,6,0,0,0.874
"2022-12-01 - WSH 2, SEA 3",SEA,67,44,42,35,25,23,3,2,2.33,2.23,32,22,9,9,5,5,3,0,23,13,7,11,0,2,31,19,12,6,0,0,1.033
"2022-12-01 - WSH 2, SEA 3",WSH,44,67,35,42,23,25,2,3,2.23,2.33,22,32,9,9,5,5,0,3,13,23,11,7,2,0,19,31,6,12,0,0,0.967
"2022-12-01 - ARI 3, LA 5",ARI,42,55,32,40,21,32,3,5,2.13,3.59,24,32,9,12,6,9,1,1,15,20,4,10,2,2,15,19,9,10,0,2,0.987
"2022-12-01 - ARI 3, LA 5",LA,55,42,40,32,32,21,5,3,3.59,2.13,32,24,12,9,9,6,1,1,20,15,10,4,2,2,19,15,10,9,2,0,1.013
"2022-12-02 - OTT 3, NYR 2",NYR,60,59,41,49,27,37,2,3,3.23,3.41,32,33,12,17,6,13,1,2,20,16,7,7,1,1,23,18,12,11,0,0,0.993
"2022-12-02 - OTT 3, NYR 2",OTT,59,60,49,41,37,27,3,2,3.41,3.23,33,32,17,12,13,6,2,1,16,20,7,7,1,1,18,23,11,12,0,0,1.007
"2022-12-02 - NSH 4, NYI 1",NSH,43,77,33,60,23,49,4,1,3.02,4.02,16,40,8,19,5,14,1,0,8,21,3,12,1,1,24,35,12,22,1,0,1.154
"2022-12-02 - NSH 4, NYI 1",NYI,77,43,60,33,49,23,1,4,4.02,3.02,40,16,19,8,14,5,0,1,21,8,12,3,1,1,35,24,22,12,0,1,0.846
"2022-12-02 - CBJ 4, WPG 1",CBJ,60,87,41,60,26,38,4,1,4.18,4.74,19,46,8,21,6,13,2,1,11,25,3,9,0,0,26,31,14,15,2,0,1.128
"2022-12-02 - CBJ 4, WPG 1",WPG,87,60,60,41,38,26,1,4,4.74,4.18,46,19,21,8,13,6,1,2,25,11,9,3,0,0,31,26,15,14,0,2,0.872
"2022-12-03 - ANA 4, MIN 5",ANA,52,81,43,63,33,49,4,4,3.3,4.08,24,44,11,17,10,12,3,2,13,27,6,12,0,1,24,34,15,25,1,1,1.04
"2022-12-03 - ANA 4, MIN 5",MIN,81,52,63,43,49,33,4,4,4.08,3.3,44,24,17,11,12,10,2,3,27,13,12,6,1,0,34,24,25,15,1,1,0.96
"2022-12-03 - COL 1, BOS 5",BOS,63,46,50,32,40,25,5,1,3.55,2.24,38,26,18,9,15,7,3,1,20,17,11,8,1,0,23,16,12,7,1,0,1.085
"2022-12-03 - COL 1, BOS 5",COL,46,63,32,50,25,40,1,5,2.24,3.55,26,38,9,18,7,15,1,3,17,20,8,11,0,1,16,23,7,12,0,1,0.915
"2022-12-03 - MTL 3, EDM 5",EDM,44,61,32,48,22,33,5,3,3.47,3.48,26,27,9,12,7,6,2,1,17,15,10,8,3,1,16,26,4,14,0,1,1.136
"2022-12-03 - MTL 3, EDM 5",MTL,61,44,48,32,33,22,3,5,3.48,3.47,27,26,12,9,6,7,1,2,15,17,8,10,1,3,26,16,14,4,1,0,0.864
"2022-12-03 - NJ 3, PHI 2",NJ,42,63,29,47,18,33,3,2,1.66,2.24,21,28,8,10,6,4,3,1,13,18,4,9,0,1,20,32,8,17,0,0,1.106
"2022-12-03 - NJ 3, PHI 2",PHI,63,42,47,29,33,18,2,3,2.24,1.66,28,21,10,8,4,6,1,3,18,13,9,4,1,0,32,20,17,8,0,0,0.894
"2022-12-03 - SJ 2, OTT 5",OTT,73,58,52,47,39,37,5,2,3.9,3.78,33,31,8,12,6,11,1,2,25,19,10,10,3,0,36,24,20,15,1,0,1.074
"2022-12-03 - SJ 2, OTT 5",SJ,58,73,47,52,37,39,2,5,3.78,3.9,31,33,12,8,11,6,2,1,19,25,10,10,0,3,24,36,15,20,0,1,0.926
"2022-12-03 - STL 2, PIT 6",PIT,68,49,52,37,38,28,6,2,4.03,2.97,41,27,16,11,9,9,3,1,25,16,13,7,2,0,24,18,16,10,1,1,1.086
"2022-12-03 - STL 2, PIT 6",STL,49,68,37,52,28,38,2,6,2.97,4.03,27,41,11,16,9,9,1,3,16,25,7,13,0,2,18,24,10,16,1,1,0.914
"2022-12-03 - TOR 3, TB 4",TB,61,59,51,48,33,39,4,3,3.67,3.92,36,41,13,17,10,15,2,2,23,24,9,13,0,1,22,15,13,9,2,0,1.044
"2022-12-03 - TOR 3, TB 4",TOR,59,61,48,51,39,33,3,4,3.92,3.67,41,36,17,13,15,10,2,2,24,23,13,9,1,0,15,22,9,13,0,2,0.956
"2022-12-03 - VGK 4, DET 1",DET,63,50,40,34,25,25,1,4,3.65,3.01,36,27,12,10,8,6,1,1,24,17,9,8,0,2,23,18,7,8,0,1,0.88
"2022-12-03 - VGK 4, DET 1",VGK,50,63,34,40,25,25,4,1,3.01,3.65,27,36,10,12,6,8,1,1,17,24,8,9,2,0,18,23,8,7,1,0,1.12
"2022-12-03 - CHI 5, NYR 2",CHI,42,70,27,50,21,28,5,2,2.94,3.51,16,43,6,16,4,10,3,1,10,27,5,8,1,0,22,23,10,8,1,1,1.167
"2022-12-03 - CHI 5, NYR 2",NYR,70,42,50,27,28,21,2,5,3.51,2.94,43,16,16,6,10,4,1,3,27,10,8,5,0,1,23,22,8,10,1,1,0.833
"2022-12-03 - ARI 2, VAN 3",ARI,41,70,34,50,23,32,2,3,1.57,4.53,17,40,4,15,2,11,1,1,13,25,9,10,0,2,19,27,10,11,1,0,0.993
"2022-12-03 - ARI 2, VAN 3",VAN,70,41,50,34,32,23,3,2,4.53,1.57,40,17,15,4,11,2,1,1,25,13,10,9,2,0,27,19,11,10,0,1,1.007
"2022-12-03 - FLA 5, SEA 1",FLA,51,60,38,48,28,36,5,1,3.25,3.14,24,30,17,12,11,7,4,1,7,18,4,11,0,0,25,28,11,17,1,0,1.151
"2022-12-03 - FLA 5, SEA 1",SEA,60,51,48,38,36,28,1,5,3.14,3.25,30,24,12,17,7,11,1,4,18,7,11,4,0,0,28,25,17,11,0,1,0.849
"2022-12-03 - WSH 2, CGY 5",CGY,73,49,53,39,36,29,5,2,3.46,2.03,31,24,9,7,5,5,2,0,22,17,16,12,2,2,38,20,15,9,1,0,1.07
"2022-12-03 - WSH 2, CGY 5",WSH,49,73,39,53,29,36,2,5,2.03,3.46,24,31,7,9,5,5,0,2,17,22,12,16,2,2,20,38,9,15,0,1,0.93
"2022-12-03 - CAR 4, LA 2",CAR,57,62,50,45,31,33,4,2,3.28,3.3,31,39,18,18,11,13,3,1,13,21,6,8,0,0,25,19,14,11,1,1,1.068
"2022-12-03 - CAR 4, LA 2",LA,62,57,45,50,33,31,2,4,3.3,3.28,39,31,18,18,13,11,1,3,21,13,8,6,0,0,19,25,11,14,1,1,0.932
"2022-12-04 - ANA 2, WPG 5",ANA,58,72,41,60,30,40,2,5,3.19,4.41,29,38,11,16,8,7,2,2,18,22,8,13,0,2,18,26,9,16,0,1,0.942
"2022-12-04 - ANA 2, WPG 5",WPG,72,58,60,41,40,30,5,2,4.41,3.19,38,29,16,11,7,8,2,2,22,18,13,8,2,0,26,18,16,9,1,0,1.058
"2022-12-04 - MIN 6, DAL 5",DAL,65,53,44,42,35,31,5,5,3.09,2.36,33,25,12,8,11,6,5,3,21,17,9,11,0,1,27,21,13,10,0,1,0.982
"2022-12-04 - MIN 6, DAL 5",MIN,53,65,42,44,31,35,5,5,2.36,3.09,25,33,8,12,6,11,3,5,17,21,11,9,1,0,21,27,10,13,1,0,1.018
"2022-12-04 - DET 4, CBJ 2",CBJ,56,56,45,44,34,35,2,4,3.31,3.23,27,24,13,10,9,9,0,1,14,14,7,5,1,0,22,27,13,18,1,3,0.945
"2022-12-04 - DET 4, CBJ 2",DET,56,56,44,45,35,34,4,2,3.23,3.31,24,27,10,13,9,9,1,0,14,14,5,7,0,1,27,22,18,13,3,1,1.055
"2022-12-04 - SJ 3, BUF 6",BUF,62,44,48,34,38,29,6,3,4.88,2.11,43,25,16,11,10,10,0,2,27,14,16,7,5,1,17,19,11,12,1,0,1.054
"2022-12-04 - SJ 3, BUF 6",SJ,44,62,34,48,29,38,3,6,2.11,4.88,25,43,11,16,10,10,2,0,14,27,7,16,1,5,19,17,12,11,0,1,0.946
"2022-12-04 - CHI 0, NYI 3",CHI,51,73,36,53,21,40,0,3,2.22,3.08,27,44,10,10,7,8,0,2,17,34,6,20,0,1,21,26,7,10,0,0,0.925
"2022-12-04 - CHI 0, NYI 3",NYI,73,51,53,36,40,21,3,0,3.08,2.22,44,27,10,10,8,7,2,0,34,17,20,6,1,0,26,21,10,7,0,0,1.075
"2022-12-05 - COL 3, PHI 5",COL,75,53,44,43,32,34,3,5,3.37,3.05,33,18,14,4,12,3,2,1,19,14,5,9,1,2,30,26,13,16,0,2,0.947
"2022-12-05 - COL 3, PHI 5",PHI,53,75,43,44,34,32,5,3,3.05,3.37,18,33,4,14,3,12,1,2,14,19,9,5,2,1,26,30,16,13,2,0,1.053
"2022-12-05 - STL 4, NYR 6",NYR,41,54,29,41,24,29,6,4,1.81,2.87,23,30,6,14,5,9,3,3,17,16,9,7,1,0,14,20,8,10,2,1,1.112
"2022-12-05 - STL 4, NYR 6",STL,54,41,41,29,29,24,4,6,2.87,1.81,30,23,14,6,9,5,3,3,16,17,7,9,0,1,20,14,10,8,1,2,0.888
"2022-12-05 - VGK 4, BOS 3",BOS,73,49,60,36,43,24,3,3,3.91,2.41,39,26,16,14,12,7,2,2,23,12,13,6,0,1,31,20,17,9,1,0,0.945
"2022-12-05 - VGK 4, BOS 3",VGK,49,73,36,60,24,43,3,3,2.41,3.91,26,39,14,16,7,12,2,2,12,23,6,13,1,0,20,31,9,17,0,1,1.055
"2022-12-05 - WSH 3, EDM 2",EDM,56,75,41,61,30,50,2,3,2.11,5.25,27,41,8,17,4,16,1,3,19,24,7,12,0,0,26,26,17,18,1,0,1.007
"2022-12-05 - WSH 3, EDM 2",WSH,75,56,61,41,50,30,3,2,5.25,2.11,41,27,17,8,16,4,3,1,24,19,12,7,0,0,26,26,18,17,0,1,0.993
"2022-12-05 - ARI 2, CGY 3",ARI,39,51,30,35,20,27,2,3,2.34,2.59,22,28,9,8,7,6,0,2,13,20,6,10,1,1,16,21,7,11,1,0,0.989
"2022-12-05 - ARI 2, CGY 3",CGY,51,39,35,30,27,20,3,2,2.59,2.34,28,22,8,9,6,7,2,0,20,13,10,6,1,1,21,16,11,7,0,1,1.011
"2022-12-05 - MTL 6, VAN 7",MTL,54,54,43,41,26,32,6,7,3.44,3.13,34,33,13,13,9,11,4,4,21,20,8,10,1,3,16,17,8,9,1,0,1.012
"2022-12-05 - MTL 6, VAN 7",VAN,54,54,41,43,32,26,7,6,3.13,3.44,33,34,13,13,11,9,4,4,20,21,10,8,3,1,17,16,9,8,0,1,0.988
"2022-12-06 - CHI 0, NJ 3",CHI,40,68,29,46,24,29,0,3,1.71,3.03,18,36,6,13,6,9,0,0,12,23,6,9,0,1,19,26,11,10,0,2,0.897
"2022-12-06 - CHI 0, NJ 3",NJ,68,40,46,29,29,24,3,0,3.03,1.71,36,18,13,6,9,6,0,0,23,12,9,6,1,0,26,19,10,11,2,0,1.103
"2022-12-06 - CBJ 1, PIT 4",CBJ,76,59,51,50,39,34,1,4,3.11,3.37,31,33,16,15,13,8,0,4,15,18,7,10,1,0,38,25,15,16,0,0,0.908
"2022-12-06 - CBJ 1, PIT 4",PIT,59,76,50,51,34,39,4,1,3.37,3.11,33,31,15,16,8,13,4,0,18,15,10,7,0,1,25,38,16,15,0,0,1.092
"2022-12-06 - DET 4, TB 2",DET,48,74,38,63,26,46,4,2,4.46,5.38,29,52,15,28,12,19,3,1,14,24,4,15,0,0,14,22,7,12,0,1,1.11
"2022-12-06 - DET 4, TB 2",TB,74,48,63,38,46,26,2,4,5.38,4.46,52,29,28,15,19,12,1,3,24,14,15,4,0,0,22,14,12,7,1,0,0.89
"2022-12-06 - LA 5, OTT 2",LA,56,63,39,42,28,33,5,2,2.54,2.8,31,31,15,10,8,7,2,1,16,21,7,11,3,0,19,27,12,14,0,1,1.118
"2022-12-06 - LA 5, OTT 2",OTT,63,56,42,39,33,28,2,5,2.8,2.54,31,31,10,15,7,8,1,2,21,16,11,7,0,3,27,19,14,12,1,0,0.882
"2022-12-06 - STL 7, NYI 4",NYI,64,50,47,40,40,28,4,7,3.97,4.75,34,35,22,16,18,10,3,5,12,19,7,12,1,2,22,14,11,6,0,0,0.85
"2022-12-06 - STL 7, NYI 4",STL,50,64,40,47,28,40,7,4,4.75,3.97,35,34,16,22,10,18,5,3,19,12,12,7,2,1,14,22,6,11,0,0,1.15
"2022-12-06 - FLA 2, WPG 5",FLA,68,60,56,50,41,31,2,5,3.7,4.06,32,36,16,12,10,5,1,2,16,24,9,10,1,2,29,22,18,15,0,1,0.887
"2022-12-06 - FLA 2, WPG 5",WPG,60,68,50,56,31,41,5,2,4.06,3.7,36,32,12,16,5,10,2,1,24,16,10,9,2,1,22,29,15,18,1,0,1.113
"2022-12-06 - TOR 4, DAL 0",DAL,93,52,66,42,44,29,0,4,6.14,3.93,48,31,26,17,17,14,0,2,22,14,10,7,0,1,36,20,16,7,0,0,0.862
"2022-12-06 - TOR 4, DAL 0",TOR,52,93,42,66,29,44,4,0,3.93,6.14,31,48,17,26,14,17,2,0,14,22,7,10,1,0,20,36,7,16,0,0,1.138
"2022-12-06 - CAR 3, ANA 4",ANA,54,73,35,54,30,37,4,3,2.27,3.78,24,39,10,19,7,17,2,2,14,20,8,7,2,1,19,26,10,12,0,0,1.052
"2022-12-06 - CAR 3, ANA 4",CAR,73,54,54,35,37,30,3,4,3.78,2.27,39,24,19,10,17,7,2,2,20,14,7,8,1,2,26,19,12,10,0,0,0.948
"2022-12-06 - MTL 4, SEA 2",MTL,40,65,23,46,16,33,4,2,1.75,3.2,14,33,5,13,4,10,2,2,9,20,3,6,1,0,22,26,9,16,1,0,1.189
"2022-12-06 - MTL 4, SEA 2",SEA,65,40,46,23,33,16,2,4,3.2,1.75,33,14,13,5,10,4,2,2,20,9,6,3,0,1,26,22,16,9,0,1,0.811
"2022-12-07 - BUF 9, CBJ 4",BUF,48,48,34,38,30,24,9,4,1.67,2.73,20,30,7,12,6,6,3,0,13,18,8,10,3,2,22,12,12,6,3,2,1.133
"2022-12-07 - BUF 9, CBJ 4",CBJ,48,48,38,34,24,30,4,9,2.73,1.67,30,20,12,7,6,6,0,3,18,13,10,8,2,3,12,22,6,12,2,3,0.867
"2022-12-07 - WSH 4, PHI 1",PHI,57,60,48,38,30,27,1,4,2.39,4.32,23,32,8,16,6,11,0,3,15,16,6,6,1,0,30,23,16,7,0,1,0.885
"2022-12-07 - WSH 4, PHI 1",WSH,60,57,38,48,27,30,4,1,4.32,2.39,32,23,16,8,11,6,3,0,16,15,6,6,0,1,23,30,7,16,1,0,1.115
