Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2021-02-12 - BOS 1, NYR 0",NYR,54,61,36,49,21,30,0,1,2.27,3.65,26,23,12,11,8,8,0,1,14,12,3,7,0,0,22,33,6,13,0,0,0.967
"2021-02-12 - STL 4, ARI 1",ARI,51,51,33,37,25,27,1,4,1.84,4.26,17,26,7,8,4,6,1,1,10,18,4,9,0,2,30,21,17,9,0,1,0.892
"2021-02-12 - STL 4, ARI 1",STL,51,51,37,33,27,25,4,1,4.26,1.84,26,17,8,7,6,4,1,1,18,10,9,4,2,0,21,30,9,17,1,0,1.108
"2021-02-13 - VGK 3, SJ 1",SJ,44,51,34,36,25,26,1,3,2.02,2.66,21,30,9,15,5,10,0,3,12,15,8,7,1,0,20,16,11,7,0,0,0.925
"2021-02-13 - VGK 3, SJ 1",VGK,51,44,36,34,26,25,3,1,2.66,2.02,30,21,15,9,10,5,3,0,15,12,7,8,0,1,16,20,7,11,0,0,1.075
"2021-02-13 - BOS 2, NYI 4",BOS,60,67,47,55,30,42,2,4,2.33,3.78,28,41,10,18,7,15,0,3,18,23,7,13,2,0,30,19,15,10,0,1,0.971
"2021-02-13 - BOS 2, NYI 4",NYI,67,60,55,47,42,30,4,2,3.78,2.33,41,28,18,10,15,7,3,0,23,18,13,7,0,2,19,30,10,15,1,0,1.029
"2021-02-13 - TB 6, FLA 1",FLA,60,43,48,35,34,28,1,6,2.72,3.04,27,17,9,9,7,9,0,3,18,8,11,6,1,2,28,21,14,11,0,1,0.815
"2021-02-13 - TB 6, FLA 1",TB,43,60,35,48,28,34,6,1,3.04,2.72,17,27,9,9,9,7,3,0,8,18,6,11,2,1,21,28,11,14,1,0,1.185
"2021-02-13 - CBJ 2, CHI 3",CBJ,43,52,35,34,31,31,2,3,2.4,2.04,25,26,13,6,11,6,2,2,12,20,8,11,0,1,16,21,11,11,0,0,0.968
"2021-02-13 - CBJ 2, CHI 3",CHI,52,43,34,35,31,31,3,2,2.04,2.4,26,25,6,13,6,11,2,2,20,12,11,8,1,0,21,16,11,11,0,0,1.032
"2021-02-13 - DET 4, NSH 2",DET,53,49,39,37,30,23,4,2,2.18,1.78,27,17,9,7,8,4,2,0,18,10,7,7,1,2,23,27,14,12,1,0,1.046
"2021-02-13 - DET 4, NSH 2",NSH,49,53,37,39,23,30,2,4,1.78,2.18,17,27,7,9,4,8,0,2,10,18,7,7,2,1,27,23,12,14,0,1,0.954
"2021-02-13 - MTL 2, TOR 1",MTL,58,40,37,36,25,22,2,1,1.83,2.21,27,29,8,8,8,6,2,1,19,21,7,11,0,0,27,11,8,5,0,0,1.035
"2021-02-13 - MTL 2, TOR 1",TOR,40,58,36,37,22,25,1,2,2.21,1.83,29,27,8,8,6,8,1,2,21,19,11,7,0,0,11,27,5,8,0,0,0.965
"2021-02-13 - OTT 2, WPG 1",OTT,51,68,40,45,29,31,2,1,2.3,2.99,25,31,11,17,6,12,2,1,14,14,5,3,0,0,25,33,17,15,0,0,1.037
"2021-02-13 - OTT 2, WPG 1",WPG,68,51,45,40,31,29,1,2,2.99,2.3,31,25,17,11,12,6,1,2,14,14,3,5,0,0,33,25,15,17,0,0,0.963
"2021-02-13 - CGY 1, VAN 3",CGY,42,78,30,59,19,46,1,3,2.24,4.75,25,38,10,14,8,10,0,1,15,24,5,15,1,1,14,30,5,16,0,0,0.987
"2021-02-13 - CGY 1, VAN 3",VAN,78,42,59,30,46,19,3,1,4.75,2.24,38,25,14,10,10,8,1,0,24,15,15,5,1,1,30,14,16,5,0,0,1.013
"2021-02-13 - CAR 4, DAL 3",CAR,49,67,37,47,21,29,3,3,1.8,2.76,26,32,8,11,5,6,3,1,18,21,6,10,0,2,17,30,6,11,0,0,1.039
"2021-02-13 - CAR 4, DAL 3",DAL,67,49,47,37,29,21,3,3,2.76,1.8,32,26,11,8,6,5,1,3,21,18,10,6,2,0,30,17,11,6,0,0,0.961
"2021-02-13 - STL 5, ARI 4",ARI,58,68,52,48,36,35,4,5,2.56,3.1,26,30,15,13,9,9,2,2,11,17,8,10,2,2,26,31,15,16,0,1,0.968
"2021-02-13 - STL 5, ARI 4",STL,68,58,48,52,35,36,5,4,3.1,2.56,30,26,13,15,9,9,2,2,17,11,10,8,2,2,31,26,16,15,1,0,1.032
"2021-02-14 - WSH 3, PIT 6",PIT,53,56,45,39,38,31,6,3,3.43,3.2,25,26,10,13,9,12,3,2,15,13,12,6,2,0,23,29,13,13,0,1,1.061
"2021-02-14 - WSH 3, PIT 6",WSH,56,53,39,45,31,38,3,6,3.2,3.43,26,25,13,10,12,9,2,3,13,15,6,12,0,2,29,23,13,13,1,0,0.939
"2021-02-14 - COL 0, VGK 1",COL,57,55,41,36,30,24,0,1,2.43,2.74,25,27,9,12,6,8,0,0,16,15,6,4,0,0,29,20,17,8,0,1,0.958
"2021-02-14 - COL 0, VGK 1",VGK,55,57,36,41,24,30,1,0,2.74,2.43,27,25,12,9,8,6,0,0,15,16,4,6,0,0,20,29,8,17,1,0,1.042
"2021-02-15 - NYI 3, BUF 1",BUF,46,54,32,42,21,29,1,3,1.4,2.1,14,21,4,12,3,6,0,2,10,9,5,5,1,0,28,26,12,16,0,1,0.944
"2021-02-15 - NYI 3, BUF 1",NYI,54,46,42,32,29,21,3,1,2.1,1.4,21,14,12,4,6,3,2,0,9,10,5,5,0,1,26,28,16,12,1,0,1.056
"2021-02-15 - CHI 3, DET 2",CHI,46,56,35,47,24,29,3,2,1.76,1.97,23,23,7,10,6,4,1,1,16,13,4,6,1,1,20,24,13,14,1,0,1.056
"2021-02-15 - CHI 3, DET 2",DET,56,46,47,35,29,24,2,3,1.97,1.76,23,23,10,7,4,6,1,1,13,16,6,4,1,1,24,20,14,13,0,1,0.944
"2021-02-15 - OTT 6, TOR 5",OTT,62,63,45,53,31,38,6,5,2.97,3.72,36,41,9,16,8,12,4,2,27,25,17,15,1,3,22,19,6,11,1,0,1.062
"2021-02-15 - OTT 6, TOR 5",TOR,63,62,53,45,38,31,5,6,3.72,2.97,41,36,16,9,12,8,2,4,25,27,15,17,3,1,19,22,11,6,0,1,0.938
"2021-02-15 - WPG 6, EDM 5",EDM,74,44,59,30,45,24,5,6,3.52,1.84,40,23,14,6,10,4,3,2,26,17,13,8,1,4,31,21,19,12,1,0,0.861
"2021-02-15 - WPG 6, EDM 5",WPG,44,74,30,59,24,45,6,5,1.84,3.52,23,40,6,14,4,10,2,3,17,26,8,13,4,1,21,31,12,19,0,1,1.139
"2021-02-15 - CGY 4, VAN 3",CGY,52,62,36,49,27,33,4,3,2.33,2.61,26,27,10,9,6,6,2,2,16,18,10,8,1,0,22,32,8,17,1,1,1.057
"2021-02-15 - CGY 4, VAN 3",VAN,62,52,49,36,33,27,3,4,2.61,2.33,27,26,9,10,6,6,2,2,18,16,8,10,0,1,32,22,17,8,1,1,0.943
"2021-02-15 - STL 0, ARI 1",ARI,35,52,27,37,19,24,1,0,1.43,1.69,15,23,6,7,3,3,0,0,9,16,4,7,1,0,15,27,9,13,0,0,1.053
"2021-02-15 - STL 0, ARI 1",STL,52,35,37,27,24,19,0,1,1.69,1.43,23,15,7,6,3,3,0,0,16,9,7,4,0,1,27,15,13,9,0,0,0.947
"2021-02-15 - ANA 2, SJ 3",ANA,61,51,45,38,28,29,2,3,2.39,1.79,27,23,13,8,8,6,0,0,14,15,6,5,0,3,29,23,14,15,2,0,0.968
"2021-02-15 - ANA 2, SJ 3",SJ,51,61,38,45,29,28,3,2,1.79,2.39,23,27,8,13,6,8,0,0,15,14,5,6,3,0,23,29,15,14,0,2,1.032
"2021-02-15 - CBJ 3, CAR 7",CAR,58,60,48,49,34,40,7,3,3.33,3.22,31,22,19,16,13,12,7,3,12,6,6,4,0,0,25,34,14,23,0,0,1.131
"2021-02-15 - CBJ 3, CAR 7",CBJ,60,58,49,48,40,34,3,7,3.22,3.33,22,31,16,19,12,13,3,7,6,12,4,6,0,0,34,25,23,14,0,0,0.869
"2021-02-15 - FLA 6, TB 4",FLA,36,57,29,48,21,31,6,4,1.62,2.46,17,27,6,10,5,7,3,2,11,17,4,8,2,1,14,28,10,15,1,1,1.157
"2021-02-15 - FLA 6, TB 4",TB,57,36,48,29,31,21,4,6,2.46,1.62,27,17,10,6,7,5,2,3,17,11,8,4,1,2,28,14,15,10,1,1,0.843
"2021-02-16 - NYI 3, BUF 0",BUF,53,44,34,33,20,24,0,3,2.29,2.29,26,22,14,6,9,5,0,0,12,16,2,7,0,2,22,21,8,12,0,1,0.875
"2021-02-16 - NYI 3, BUF 0",NYI,44,53,33,34,24,20,3,0,2.29,2.29,22,26,6,14,5,9,0,0,16,12,7,2,2,0,21,22,12,8,1,0,1.125
"2021-02-16 - WSH 3, PIT 1",PIT,46,60,36,50,27,42,1,3,1.75,3.49,21,22,5,13,5,11,0,1,16,9,6,7,1,2,22,33,16,22,0,0,0.966
"2021-02-16 - WSH 3, PIT 1",WSH,60,46,50,36,42,27,3,1,3.49,1.75,22,21,13,5,11,5,1,0,9,16,7,6,2,1,33,22,22,16,0,0,1.034
"2021-02-16 - COL 3, VGK 2",COL,55,65,34,43,25,29,3,2,2.11,3.03,35,38,6,16,4,9,2,1,29,22,14,10,1,0,15,22,6,10,0,1,1.051
"2021-02-16 - COL 3, VGK 2",VGK,65,55,43,34,29,25,2,3,3.03,2.11,38,35,16,6,9,4,1,2,22,29,10,14,0,1,22,15,10,6,1,0,0.949
"2021-02-16 - MIN 0, LA 4",LA,54,51,42,39,29,28,4,0,3.82,2.43,23,23,10,12,10,10,2,0,13,11,9,4,0,0,25,24,8,14,1,0,1.138
"2021-02-16 - MIN 0, LA 4",MIN,51,54,39,42,28,29,0,4,2.43,3.82,23,23,12,10,10,10,0,2,11,13,4,9,0,0,24,25,14,8,0,1,0.862
"2021-02-16 - NJ 5, NYR 2",NJ,66,67,50,50,37,39,5,2,3.44,3.23,42,36,16,14,9,10,1,1,26,22,18,13,2,1,20,27,7,15,1,0,1.084
"2021-02-16 - NJ 5, NYR 2",NYR,67,66,50,50,39,37,2,5,3.23,3.44,36,42,14,16,10,9,1,1,22,26,13,18,1,2,27,20,15,7,0,1,0.916
"2021-02-17 - FLA 4, CAR 3",CAR,65,57,54,47,35,37,3,4,3.71,2.27,34,24,16,5,9,5,3,2,18,19,11,10,0,1,25,28,13,19,0,1,0.978
"2021-02-17 - FLA 4, CAR 3",FLA,57,65,47,54,37,35,4,3,2.27,3.71,24,34,5,16,5,9,2,3,19,18,10,11,1,0,28,25,19,13,1,0,1.022
"2021-02-17 - CHI 2, DET 0",CHI,42,51,33,42,26,29,2,0,2.36,2.79,23,23,6,8,5,4,1,0,17,15,12,10,0,0,15,26,7,14,0,0,1.077
"2021-02-17 - CHI 2, DET 0",DET,51,42,42,33,29,26,0,2,2.79,2.36,23,23,8,6,4,5,0,1,15,17,10,12,0,0,26,15,14,7,0,0,0.923
"2021-02-17 - OTT 1, TOR 2",OTT,55,40,41,35,28,28,1,2,2.24,2.45,29,29,13,12,10,10,1,1,16,17,7,10,0,1,23,10,10,8,0,0,0.964
"2021-02-17 - OTT 1, TOR 2",TOR,40,55,35,41,28,28,2,1,2.45,2.24,29,29,12,13,10,10,1,1,17,16,10,7,1,0,10,23,8,10,0,0,1.036
"2021-02-17 - VAN 5, CGY 1",CGY,70,49,57,41,36,33,1,5,2.8,2.51,31,28,14,15,10,13,1,2,17,13,9,7,0,2,37,16,16,9,0,1,0.876
"2021-02-17 - VAN 5, CGY 1",VAN,49,70,41,57,33,36,5,1,2.51,2.8,28,31,15,14,13,10,2,1,13,17,7,9,2,0,16,37,9,16,1,0,1.124
"2021-02-17 - WPG 2, EDM 3",EDM,52,68,39,45,30,35,3,2,3.16,2.63,29,39,8,8,7,3,2,0,21,31,13,17,1,1,23,25,10,14,0,1,1.043
"2021-02-17 - WPG 2, EDM 3",WPG,68,52,45,39,35,30,2,3,2.63,3.16,39,29,8,8,3,7,0,2,31,21,17,13,1,1,25,23,14,10,1,0,0.957
"2021-02-18 - NJ 3, BOS 2",BOS,48,48,35,32,27,26,2,3,1.92,1.72,30,23,8,7,8,6,1,1,22,16,13,7,0,2,13,25,6,13,1,0,0.959
"2021-02-18 - NJ 3, BOS 2",NJ,48,48,32,35,26,27,3,2,1.72,1.92,23,30,7,8,6,8,1,1,16,22,7,13,2,0,25,13,13,6,0,1,1.041
"2021-02-18 - NYR 3, PHI 2",NYR,57,60,40,33,33,22,2,2,2.92,2.19,21,30,10,7,8,6,1,2,11,23,6,7,1,0,27,17,14,6,0,0,0.97
"2021-02-18 - NYR 3, PHI 2",PHI,60,57,33,40,22,33,2,2,2.19,2.92,30,21,7,10,6,8,2,1,23,11,7,6,0,1,17,27,6,14,0,0,1.03
"2021-02-18 - NYI 1, PIT 4",NYI,53,61,38,47,32,37,1,4,2.52,4.85,27,32,11,13,8,11,1,4,16,19,9,11,0,0,23,26,15,14,0,0,0.923
"2021-02-18 - NYI 1, PIT 4",PIT,61,53,47,38,37,32,4,1,4.85,2.52,32,27,13,11,11,8,4,1,19,16,11,9,0,0,26,23,14,15,0,0,1.077
"2021-02-18 - NSH 0, CBJ 3",CBJ,39,60,33,45,22,32,3,0,1.59,1.59,14,20,5,5,2,2,0,0,9,15,5,7,0,0,23,35,14,21,3,0,1.136
"2021-02-18 - NSH 0, CBJ 3",NSH,60,39,45,33,32,22,0,3,1.59,1.59,20,14,5,5,2,2,0,0,15,9,7,5,0,0,35,23,21,14,0,3,0.864
"2021-02-18 - SJ 2, STL 3",SJ,46,69,42,52,32,45,2,3,2.3,3.25,23,34,13,14,11,10,2,3,10,20,5,12,0,0,20,29,14,19,0,0,0.996
"2021-02-18 - SJ 2, STL 3",STL,69,46,52,42,45,32,3,2,3.25,2.3,34,23,14,13,10,11,3,2,20,10,12,5,0,0,29,20,19,14,0,0,1.004
"2021-02-18 - OTT 3, TOR 7",OTT,69,45,55,37,37,31,3,7,2.86,3.04,37,32,9,10,5,8,0,3,28,22,14,13,1,3,29,13,16,10,2,1,0.855
"2021-02-18 - OTT 3, TOR 7",TOR,45,69,37,55,31,37,7,3,3.04,2.86,32,37,10,9,8,5,3,0,22,28,13,14,3,1,13,29,10,16,1,2,1.145
"2021-02-18 - LA 3, ARI 2",ARI,37,44,27,40,22,29,2,2,1.52,2.34,19,17,6,13,4,11,1,2,13,4,7,4,1,0,14,27,8,14,0,0,1.022
"2021-02-18 - LA 3, ARI 2",LA,44,37,40,27,29,22,2,2,2.34,1.52,17,19,13,6,11,4,2,1,4,13,4,7,0,1,27,14,14,8,0,0,0.978
"2021-02-18 - MIN 3, ANA 1",ANA,43,49,31,38,17,27,1,3,2.11,3.07,26,29,13,12,6,7,1,2,13,17,5,12,0,1,15,17,6,6,0,0,0.948
"2021-02-18 - MIN 3, ANA 1",MIN,49,43,38,31,27,17,3,1,3.07,2.11,29,26,12,13,7,6,2,1,17,13,12,5,1,0,17,15,6,6,0,0,1.052
"2021-02-18 - BUF 1, WSH 3",BUF,45,50,38,36,23,21,1,3,2.08,2.66,18,25,9,8,5,6,0,3,9,17,4,7,0,0,26,21,14,8,1,0,0.901
"2021-02-18 - BUF 1, WSH 3",WSH,50,45,36,38,21,23,3,1,2.66,2.08,25,18,8,9,6,5,3,0,17,9,7,4,0,0,21,26,8,14,0,1,1.099
"2021-02-19 - CHI 3, CAR 5",CAR,72,48,58,41,38,29,5,3,4.13,2.91,35,25,13,11,9,9,1,1,22,14,7,9,2,2,31,21,20,11,1,0,1.028
"2021-02-19 - CHI 3, CAR 5",CHI,48,72,41,58,29,38,3,5,2.91,4.13,25,35,11,13,9,9,1,1,14,22,9,7,2,2,21,31,11,20,0,1,0.972
"2021-02-19 - FLA 7, DET 2",DET,49,52,44,43,32,39,2,7,2.69,3.47,21,28,8,12,7,12,0,4,13,16,5,11,1,2,23,18,15,13,1,1,0.883
"2021-02-19 - FLA 7, DET 2",FLA,52,49,43,44,39,32,7,2,3.47,2.69,28,21,12,8,12,7,4,0,16,13,11,5,2,1,18,23,13,15,1,1,1.117
"2021-02-19 - EDM 2, CGY 1",CGY,54,43,38,35,21,25,1,2,2.0,2.17,22,22,10,8,7,8,1,2,12,14,5,10,0,0,25,18,9,7,0,0,0.968
"2021-02-19 - EDM 2, CGY 1",EDM,43,54,35,38,25,21,2,1,2.17,2.0,22,22,8,10,8,7,2,1,14,12,10,5,0,0,18,25,7,9,0,0,1.032
"2021-02-19 - WPG 2, VAN 0",VAN,63,47,45,41,29,31,0,2,4.22,3.88,36,30,16,15,11,14,0,2,20,15,9,6,0,0,21,11,7,7,0,0,0.935
"2021-02-19 - WPG 2, VAN 0",WPG,47,63,41,45,31,29,2,0,3.88,4.22,30,36,15,16,14,11,2,0,15,20,6,9,0,0,11,21,7,7,0,0,1.065
"2021-02-20 - BUF 3, NJ 2",BUF,44,53,41,35,29,27,3,2,1.99,1.44,22,22,11,2,9,2,1,0,11,20,7,11,1,0,20,28,11,13,1,2,1.029
"2021-02-20 - BUF 3, NJ 2",NJ,53,44,35,41,27,29,2,3,1.44,1.99,22,22,2,11,2,9,0,1,20,11,11,7,0,1,28,20,13,11,2,1,0.971
"2021-02-20 - NYR 4, WSH 1",NYR,47,54,34,42,24,27,4,1,3.19,1.93,27,24,13,5,8,3,2,0,14,19,7,7,0,0,17,24,8,13,1,1,1.13
"2021-02-20 - NYR 4, WSH 1",WSH,54,47,42,34,27,24,1,4,1.93,3.19,24,27,5,13,3,8,0,2,19,14,7,7,0,0,24,17,13,8,1,1,0.87
"2021-02-20 - NYI 2, PIT 3",NYI,61,41,43,25,35,18,2,3,2.44,1.46,31,22,13,6,13,5,1,0,18,16,8,6,0,2,28,16,13,7,1,1,0.89
"2021-02-20 - NYI 2, PIT 3",PIT,41,61,25,43,18,35,3,2,1.46,2.44,22,31,6,13,5,13,0,1,16,18,6,8,2,0,16,28,7,13,1,1,1.11
"2021-02-20 - NSH 4, CBJ 2",CBJ,38,78,32,62,23,45,2,4,1.52,4.23,12,36,5,17,4,11,1,2,7,19,4,12,0,2,24,35,15,19,1,0,0.998
"2021-02-20 - NSH 4, CBJ 2",NSH,78,38,62,32,45,23,4,2,4.23,1.52,36,12,17,5,11,4,2,1,19,7,12,4,2,0,35,24,19,15,0,1,1.002
"2021-02-20 - SJ 5, STL 4",SJ,48,58,35,41,27,32,5,4,2.13,1.78,25,17,10,4,9,3,3,2,15,13,10,6,2,1,17,32,7,21,0,1,1.06
"2021-02-20 - SJ 5, STL 4",STL,58,48,41,35,32,27,4,5,1.78,2.13,17,25,4,10,3,9,2,3,13,15,6,10,1,2,32,17,21,7,1,0,0.94
"2021-02-20 - TOR 5, MTL 3",MTL,52,42,40,32,33,27,3,5,2.0,2.37,27,20,12,9,9,9,2,3,15,11,8,7,1,0,24,20,16,11,0,2,0.906
"2021-02-20 - TOR 5, MTL 3",TOR,42,52,32,40,27,33,5,3,2.37,2.0,20,27,9,12,9,9,3,2,11,15,7,8,0,1,20,24,11,16,2,0,1.094
"2021-02-20 - CGY 1, EDM 7",CGY,72,46,58,35,44,24,1,7,5.15,3.2,42,25,24,12,18,7,1,4,18,13,9,8,0,3,24,18,16,7,0,0,0.731
"2021-02-20 - CGY 1, EDM 7",EDM,46,72,35,58,24,44,7,1,3.2,5.15,25,42,12,24,7,18,4,1,13,18,8,9,3,0,18,24,7,16,0,0,1.269
"2021-02-20 - VGK 2, COL 3",COL,66,56,55,42,39,29,3,2,3.83,1.73,24,15,7,5,6,4,0,2,17,10,9,6,0,0,35,35,22,18,3,0,1.008
"2021-02-20 - VGK 2, COL 3",VGK,56,66,42,55,29,39,2,3,1.73,3.83,15,24,5,7,4,6,2,0,10,17,6,9,0,0,35,35,18,22,0,3,0.992
"2021-02-20 - LA 4, ARI 2",ARI,58,38,38,28,24,23,2,4,1.85,1.97,32,18,9,4,5,3,0,1,23,14,10,9,1,2,24,14,8,9,1,0,0.909
"2021-02-20 - LA 4, ARI 2",LA,38,58,28,38,23,24,4,2,1.97,1.85,18,32,4,9,3,5,1,0,14,23,9,10,2,1,14,24,9,8,0,1,1.091
"2021-02-20 - MIN 5, ANA 1",ANA,57,48,45,38,27,29,1,5,2.0,3.09,15,29,6,15,4,12,1,3,9,14,6,8,0,2,41,16,17,8,0,0,0.865
"2021-02-20 - MIN 5, ANA 1",MIN,48,57,38,45,29,27,5,1,3.09,2.0,29,15,15,6,12,4,3,1,14,9,8,6,2,0,16,41,8,17,0,0,1.135
"2021-02-20 - FLA 1, DET 2",DET,48,68,39,51,27,39,2,1,1.33,2.49,15,22,3,11,3,9,1,1,12,11,5,7,0,0,31,40,19,20,1,0,1.048
"2021-02-20 - FLA 1, DET 2",FLA,68,48,51,39,39,27,1,2,2.49,1.33,22,15,11,3,9,3,1,1,11,12,7,5,0,0,40,31,20,19,0,1,0.952
"2021-02-20 - TB 0, CAR 4",CAR,63,51,46,37,28,24,4,0,4.41,2.9,34,29,14,16,11,10,3,0,20,13,7,5,0,0,24,17,7,9,1,0,1.143
"2021-02-20 - TB 0, CAR 4",TB,51,63,37,46,24,28,0,4,2.9,4.41,29,34,16,14,10,11,0,3,13,20,5,7,0,0,17,24,9,7,0,1,0.857
"2021-02-21 - PHI 3, BOS 7",BOS,61,53,53,37,35,19,7,3,2.77,1.99,31,22,14,6,10,6,1,2,17,16,9,5,5,1,26,31,13,8,1,0,1.042
"2021-02-21 - PHI 3, BOS 7",PHI,53,61,37,53,19,35,3,7,1.99,2.77,22,31,6,14,6,10,2,1,16,17,5,9,1,5,31,26,8,13,0,1,0.958
"2021-02-21 - MTL 2, OTT 3",MTL,58,62,43,51,32,39,2,3,1.68,3.41,24,37,2,11,2,10,1,3,22,26,11,14,1,0,32,22,18,14,0,0,0.986
"2021-02-21 - MTL 2, OTT 3",OTT,62,58,51,43,39,32,3,2,3.41,1.68,37,24,11,2,10,2,3,1,26,22,14,11,0,1,22,32,14,18,0,0,1.014
"2021-02-21 - WPG 4, VAN 3",VAN,69,46,50,36,34,31,3,4,3.39,2.08,36,25,14,6,8,6,2,2,22,19,9,11,1,1,30,20,15,13,0,1,0.959
"2021-02-21 - WPG 4, VAN 3",WPG,46,69,36,50,31,34,4,3,2.08,3.39,25,36,6,14,6,8,2,2,19,22,11,9,1,1,20,30,13,15,1,0,1.041
"2021-02-21 - NJ 3, WSH 4",NJ,63,67,48,57,26,41,3,4,2.59,3.94,21,27,10,16,8,12,2,2,11,11,6,5,1,2,36,34,10,22,0,0,1.018
"2021-02-21 - NJ 3, WSH 4",WSH,67,63,57,48,41,26,4,3,3.94,2.59,27,21,16,10,12,8,2,2,11,11,5,6,2,1,34,36,22,10,0,0,0.982
"2021-02-22 - DAL 1, FLA 3",DAL,34,81,28,64,25,52,1,3,1.38,4.17,12,32,4,9,4,9,1,0,8,23,6,13,0,0,19,43,15,27,0,2,0.982
"2021-02-22 - DAL 1, FLA 3",FLA,81,34,64,28,52,25,3,1,4.17,1.38,32,12,9,4,9,4,0,1,23,8,13,6,0,0,43,19,27,15,2,0,1.018
"2021-02-22 - TB 4, CAR 2",CAR,68,66,53,51,36,32,2,4,4.06,3.68,36,26,17,9,12,6,2,1,19,17,9,10,0,2,29,34,14,14,0,1,0.931
"2021-02-22 - TB 4, CAR 2",TB,66,68,51,53,32,36,4,2,3.68,4.06,26,36,9,17,6,12,1,2,17,19,10,9,2,0,34,29,14,14,1,0,1.069
"2021-02-22 - BUF 2, NYI 3",BUF,59,48,48,39,36,23,2,3,2.59,2.42,31,27,8,13,7,9,1,2,23,14,13,8,1,1,24,19,15,6,0,0,0.925
"2021-02-22 - BUF 2, NYI 3",NYI,48,59,39,48,23,36,3,2,2.42,2.59,27,31,13,8,9,7,2,1,14,23,8,13,1,1,19,24,6,15,0,0,1.075
"2021-02-22 - LA 3, STL 0",LA,52,46,41,36,31,31,3,0,3.64,2.19,23,22,12,8,11,7,2,0,11,14,8,10,0,0,26,20,10,13,0,0,1.097
"2021-02-22 - LA 3, STL 0",STL,46,52,36,41,31,31,0,3,2.19,3.64,22,23,8,12,7,11,0,2,14,11,10,8,0,0,20,26,13,10,0,0,0.903
"2021-02-22 - CGY 3, TOR 0",CGY,50,75,44,59,33,34,3,0,3.04,3.67,22,31,6,14,6,10,2,0,16,17,8,5,1,0,25,41,16,17,0,0,1.091
"2021-02-22 - CGY 3, TOR 0",TOR,75,50,59,44,34,33,0,3,3.67,3.04,31,22,14,6,10,6,0,2,17,16,5,8,0,1,41,25,17,16,0,0,0.909
"2021-02-22 - VGK 3, COL 0",COL,57,45,40,34,34,28,0,3,2.58,2.05,24,25,11,9,9,8,0,2,13,16,9,9,0,1,29,18,13,11,0,0,0.893
"2021-02-22 - VGK 3, COL 0",VGK,45,57,34,40,28,34,3,0,2.05,2.58,25,24,9,11,8,9,2,0,16,13,9,9,1,0,18,29,11,13,0,0,1.107
"2021-02-22 - ANA 3, ARI 4",ANA,55,45,41,34,28,25,3,4,3.42,2.59,31,24,10,11,7,7,1,3,21,13,8,7,2,1,19,19,8,11,0,0,0.947
"2021-02-22 - ANA 3, ARI 4",ARI,45,55,34,41,25,28,4,3,2.59,3.42,24,31,11,10,7,7,3,1,13,21,7,8,1,2,19,19,11,8,0,0,1.053
"2021-02-22 - MIN 6, SJ 2",MIN,56,57,47,45,34,33,6,2,3.56,3.31,25,33,7,16,6,13,2,2,18,17,12,9,3,0,27,24,14,11,1,0,1.116
"2021-02-22 - MIN 6, SJ 2",SJ,57,56,45,47,33,34,2,6,3.31,3.56,33,25,16,7,13,6,2,2,17,18,9,12,0,3,24,27,11,14,0,1,0.884
"2021-02-23 - BUF 4, NJ 1",BUF,60,64,50,51,37,42,4,1,3.3,2.29,29,27,7,9,7,8,2,1,22,18,9,12,0,0,27,35,20,22,2,0,1.084
"2021-02-23 - BUF 4, NJ 1",NJ,64,60,51,50,42,37,1,4,2.29,3.3,27,29,9,7,8,7,1,2,18,22,12,9,0,0,35,27,22,20,0,2,0.916
"2021-02-23 - PIT 3, WSH 2",PIT,66,48,50,35,37,22,3,2,2.69,1.88,33,24,11,8,10,6,1,1,22,16,13,7,2,1,26,20,10,6,0,0,0.99
"2021-02-23 - PIT 3, WSH 2",WSH,48,66,35,50,22,37,2,3,1.88,2.69,24,33,8,11,6,10,1,1,16,22,7,13,1,2,20,26,6,10,0,0,1.01
"2021-02-23 - CHI 6, CBJ 5",CBJ,46,61,37,44,30,34,5,5,1.98,2.59,27,23,12,10,10,9,1,2,15,13,9,9,2,2,18,31,10,13,2,1,1.02
"2021-02-23 - CHI 6, CBJ 5",CHI,61,46,44,37,34,30,5,5,2.59,1.98,23,27,10,12,9,10,2,1,13,15,9,9,2,2,31,18,13,10,1,2,0.98
"2021-02-23 - NSH 2, DET 0",DET,48,58,33,43,24,33,0,2,1.35,2.76,18,31,5,12,2,10,0,0,13,19,5,10,0,1,27,23,17,12,0,1,0.939
"2021-02-23 - NSH 2, DET 0",NSH,58,48,43,33,33,24,2,0,2.76,1.35,31,18,12,5,10,2,0,0,19,13,10,5,1,0,23,27,12,17,1,0,1.061
"2021-02-23 - MTL 4, OTT 5",MTL,66,71,52,57,36,39,4,4,2.22,3.22,22,29,8,11,7,8,0,2,14,18,7,11,2,1,42,39,22,20,2,1,1.009
"2021-02-23 - MTL 4, OTT 5",OTT,71,66,57,52,39,36,4,4,3.22,2.22,29,22,11,8,8,7,2,0,18,14,11,7,1,2,39,42,20,22,1,2,0.991
