Game,Team,CF,CA,FF,FA,SF,SA,GF,GA,xGF,xGA,SCF,SCA,HDCF,HDCA,HDSF,HDSA,HDGF,HDGA,MDCF,MDCA,MDSF,MDSA,MDGF,MDGA,LDCF,LDCA,LDSF,LDSA,LDGF,LDGA,PDO
"2021-11-24 - NYR 4, NYI 1",NYR,40,42,31,26,21,21,4,1,2.11,1.89,22,28,11,8,9,8,4,1,11,20,4,7,0,0,14,12,5,5,0,0,1.143
"2021-11-24 - VAN 1, PIT 4",PIT,57,53,45,41,37,37,4,1,3.46,2.21,31,20,15,7,14,7,1,1,16,13,8,11,2,0,23,28,13,17,0,0,1.081
"2021-11-24 - VAN 1, PIT 4",VAN,53,57,41,45,37,37,1,4,2.21,3.46,20,31,7,15,7,14,1,1,13,16,11,8,0,2,28,23,17,13,0,0,0.919
"2021-11-24 - MTL 3, WSH 6",MTL,44,67,37,54,28,34,3,6,2.12,2.38,21,31,13,12,9,7,2,3,8,19,5,7,1,0,17,34,10,19,0,3,0.931
"2021-11-24 - MTL 3, WSH 6",WSH,67,44,54,37,34,28,6,3,2.38,2.12,31,21,12,13,7,9,3,2,19,8,7,5,0,1,34,17,19,10,3,0,1.069
"2021-11-24 - WPG 0, CBJ 3",CBJ,50,64,45,48,32,36,3,0,2.58,2.68,21,27,7,9,6,7,1,0,14,18,10,12,0,0,27,36,14,17,1,0,1.094
"2021-11-24 - WPG 0, CBJ 3",WPG,64,50,48,45,36,32,0,3,2.68,2.58,27,21,9,7,7,6,0,1,18,14,12,10,0,0,36,27,17,14,0,1,0.906
"2021-11-24 - VGK 5, NSH 2",NSH,61,55,43,44,28,35,2,5,2.43,3.39,27,34,10,9,7,9,1,1,17,25,8,14,0,3,32,15,13,9,1,0,0.929
"2021-11-24 - VGK 5, NSH 2",VGK,55,61,44,43,35,28,5,2,3.39,2.43,34,27,9,10,9,7,1,1,25,17,14,8,3,0,15,32,9,13,0,1,1.071
"2021-11-24 - ANA 2, COL 5",ANA,47,63,37,46,26,36,2,5,2.04,3.3,14,28,11,13,6,8,2,2,3,15,3,10,0,2,28,25,14,16,0,1,0.938
"2021-11-24 - ANA 2, COL 5",COL,63,47,46,37,36,26,5,2,3.3,2.04,28,14,13,11,8,6,2,2,15,3,10,3,2,0,25,28,16,14,1,0,1.062
"2021-11-24 - EDM 5, ARI 3",ARI,41,65,34,57,27,44,3,5,1.74,5.06,18,37,8,20,5,15,2,3,10,17,7,11,1,1,18,27,13,18,0,1,0.997
"2021-11-24 - EDM 5, ARI 3",EDM,65,41,57,34,44,27,5,3,5.06,1.74,37,18,20,8,15,5,3,2,17,10,11,7,1,1,27,18,18,13,1,0,1.003
"2021-11-24 - TOR 6, LA 2",LA,60,70,49,52,32,38,2,6,3.83,4.05,31,43,16,25,12,17,1,5,15,18,7,4,1,0,27,20,13,14,0,1,0.905
"2021-11-24 - TOR 6, LA 2",TOR,70,60,52,49,38,32,6,2,4.05,3.83,43,31,25,16,17,12,5,1,18,15,4,7,0,1,20,27,14,13,1,0,1.095
"2021-11-24 - OTT 3, SJ 6",OTT,64,53,43,39,29,29,3,6,2.54,4.0,31,33,10,10,7,6,2,1,21,23,8,14,1,4,31,16,14,8,0,0,0.897
"2021-11-24 - OTT 3, SJ 6",SJ,53,64,39,43,29,29,6,3,4.0,2.54,33,31,10,10,6,7,1,2,23,21,14,8,4,1,16,31,8,14,0,0,1.103
"2021-11-24 - CAR 1, SEA 2",CAR,68,45,48,36,36,22,1,2,3.18,1.73,24,15,14,7,13,4,0,0,10,8,3,4,0,0,36,28,17,14,1,2,0.937
"2021-11-24 - CAR 1, SEA 2",SEA,45,68,36,48,22,36,2,1,1.73,3.18,15,24,7,14,4,13,0,0,8,10,4,3,0,0,28,36,14,17,2,1,1.063
"2021-11-26 - NYR 5, BOS 2",BOS,62,39,45,35,36,31,2,5,2.26,3.02,30,22,8,9,6,8,1,2,22,13,11,8,1,2,30,15,18,13,0,0,0.894
"2021-11-26 - NYR 5, BOS 2",NYR,39,62,35,45,31,36,5,2,3.02,2.26,22,30,9,8,8,6,2,1,13,22,8,11,2,1,15,30,13,18,0,0,1.106
"2021-11-26 - MTL 1, BUF 4",BUF,69,50,56,40,39,26,4,1,3.52,2.25,36,23,18,10,14,6,2,0,18,13,7,6,2,1,29,23,15,12,0,0,1.064
"2021-11-26 - MTL 1, BUF 4",MTL,50,69,40,56,26,39,1,4,2.25,3.52,23,36,10,18,6,14,0,2,13,18,6,7,1,2,23,29,12,15,0,0,0.936
"2021-11-26 - SEA 0, TB 3",SEA,31,55,21,38,17,26,0,3,0.77,2.42,11,24,2,9,2,5,0,1,9,15,5,9,0,0,19,26,9,11,0,2,0.885
"2021-11-26 - SEA 0, TB 3",TB,55,31,38,21,26,17,3,0,2.42,0.77,24,11,9,2,5,2,1,0,15,9,9,5,0,0,26,19,11,9,2,0,1.115
"2021-11-26 - PIT 1, NYI 0",NYI,46,63,33,45,25,30,0,1,2.44,2.66,24,38,9,15,8,10,0,1,15,23,6,8,0,0,20,23,10,12,0,0,0.967
"2021-11-26 - PIT 1, NYI 0",PIT,63,46,45,33,30,25,1,0,2.66,2.44,38,24,15,9,10,8,1,0,23,15,8,6,0,0,23,20,12,10,0,0,1.033
"2021-11-26 - CAR 6, PHI 3",CAR,66,45,47,35,36,23,6,3,2.52,2.06,32,24,9,8,8,4,3,2,23,16,10,7,2,1,30,17,17,8,1,0,1.036
"2021-11-26 - CAR 6, PHI 3",PHI,45,66,35,47,23,36,3,6,2.06,2.52,24,32,8,9,4,8,2,3,16,23,7,10,1,2,17,30,8,17,0,1,0.964
"2021-11-26 - FLA 3, WSH 4",FLA,50,52,38,39,22,29,3,4,1.85,2.6,24,28,7,7,3,5,1,2,17,21,8,11,2,1,20,21,9,12,0,1,0.998
"2021-11-26 - FLA 3, WSH 4",WSH,52,50,39,38,29,22,4,3,2.6,1.85,28,24,7,7,5,3,2,1,21,17,11,8,1,2,21,20,12,9,1,0,1.002
"2021-11-26 - VAN 2, CBJ 4",CBJ,42,72,30,53,21,41,4,2,2.44,2.55,18,29,4,7,3,5,2,1,14,22,7,10,2,1,22,39,10,24,0,0,1.142
"2021-11-26 - VAN 2, CBJ 4",VAN,72,42,53,30,41,21,2,4,2.55,2.44,29,18,7,4,5,3,1,2,22,14,10,7,1,2,39,22,24,10,0,0,0.858
"2021-11-26 - STL 2, CHI 3",CHI,55,45,39,32,27,25,3,2,1.94,1.62,20,20,3,3,2,3,1,0,17,17,11,9,2,2,30,24,13,13,0,0,1.031
"2021-11-26 - STL 2, CHI 3",STL,45,55,32,39,25,27,2,3,1.62,1.94,20,20,3,3,3,2,0,1,17,17,9,11,2,2,24,30,13,13,0,0,0.969
"2021-11-26 - NJ 2, NSH 4",NJ,52,52,38,45,25,31,2,4,1.52,2.92,24,25,5,8,3,5,1,2,19,17,8,12,1,0,25,23,12,12,0,1,0.951
"2021-11-26 - NJ 2, NSH 4",NSH,52,52,45,38,31,25,4,2,2.92,1.52,25,24,8,5,5,3,2,1,17,19,12,8,0,1,23,25,12,12,1,0,1.049
"2021-11-26 - COL 1, DAL 3",COL,59,51,50,40,37,22,1,3,2.77,2.82,29,32,11,13,9,9,0,3,18,19,9,3,0,0,23,16,13,8,1,0,0.891
"2021-11-26 - COL 1, DAL 3",DAL,51,59,40,50,22,37,3,1,2.82,2.77,32,29,13,11,9,9,3,0,19,18,3,9,0,0,16,23,8,13,0,1,1.109
"2021-11-26 - WPG 1, MIN 7",MIN,55,57,47,46,38,31,7,1,2.9,2.56,27,22,12,8,10,7,2,0,15,14,9,7,2,0,26,31,18,15,3,1,1.152
"2021-11-26 - WPG 1, MIN 7",WPG,57,55,46,47,31,38,1,7,2.56,2.9,22,27,8,12,7,10,0,2,14,15,7,9,0,2,31,26,15,18,1,3,0.848
"2021-11-26 - OTT 0, ANA 4",ANA,67,48,46,45,33,34,4,0,2.88,3.63,29,27,16,12,12,10,4,0,13,15,6,11,0,0,33,20,13,12,0,0,1.121
"2021-11-26 - OTT 0, ANA 4",OTT,48,67,45,46,34,33,0,4,3.63,2.88,27,29,12,16,10,12,0,4,15,13,11,6,0,0,20,33,12,13,0,0,0.879
"2021-11-26 - TOR 4, SJ 1",SJ,57,51,45,42,35,33,1,4,2.11,2.54,31,28,12,15,9,14,0,4,19,13,12,7,1,0,23,21,12,11,0,0,0.907
"2021-11-26 - TOR 4, SJ 1",TOR,51,57,42,45,33,35,4,1,2.54,2.11,28,31,15,12,14,9,4,0,13,19,7,12,0,1,21,23,11,12,0,0,1.093
"2021-11-27 - BUF 2, DET 3",BUF,47,59,32,51,28,41,2,3,1.44,4.09,17,29,5,17,3,16,2,2,12,12,5,9,0,1,25,27,19,14,0,0,0.998
"2021-11-27 - BUF 2, DET 3",DET,59,47,51,32,41,28,3,2,4.09,1.44,29,17,17,5,16,3,2,2,12,12,9,5,1,0,27,25,14,19,0,0,1.002
"2021-11-27 - SEA 4, FLA 1",FLA,67,43,45,33,34,27,1,4,2.28,3.19,29,22,11,12,10,11,1,3,18,10,7,4,0,0,34,16,16,10,0,0,0.881
"2021-11-27 - SEA 4, FLA 1",SEA,43,67,33,45,27,34,4,1,3.19,2.28,22,29,12,11,11,10,3,1,10,18,4,7,0,0,16,34,10,16,0,0,1.119
"2021-11-27 - MTL 6, PIT 3",MTL,54,72,44,61,34,50,6,3,4.04,4.51,29,44,15,16,10,14,4,2,14,28,9,18,1,1,23,25,14,17,0,0,1.116
"2021-11-27 - MTL 6, PIT 3",PIT,72,54,61,44,50,34,3,6,4.51,4.04,44,29,16,15,14,10,2,4,28,14,18,9,1,1,25,23,17,14,0,0,0.884
"2021-11-27 - CBJ 3, STL 6",CBJ,56,52,39,47,27,33,3,6,2.8,3.51,35,38,12,16,8,10,1,3,23,22,13,15,2,3,17,11,5,6,0,0,0.929
"2021-11-27 - CBJ 3, STL 6",STL,52,56,47,39,33,27,6,3,3.51,2.8,38,35,16,12,10,8,3,1,22,23,15,13,3,2,11,17,6,5,0,0,1.071
"2021-11-27 - NSH 2, COL 6",COL,69,51,46,39,35,28,6,2,2.66,2.8,33,26,7,11,5,8,3,2,26,15,13,8,2,0,32,21,15,11,1,0,1.1
"2021-11-27 - NSH 2, COL 6",NSH,51,69,39,46,28,35,2,6,2.8,2.66,26,33,11,7,8,5,2,3,15,26,8,13,0,2,21,32,11,15,0,1,0.9
"2021-11-27 - WPG 4, CGY 2",CGY,65,42,47,35,36,28,2,4,3.83,2.76,33,21,17,10,14,10,1,2,16,11,9,8,0,0,27,16,12,7,1,1,0.913
"2021-11-27 - WPG 4, CGY 2",WPG,42,65,35,47,28,36,4,2,2.76,3.83,21,33,10,17,10,14,2,1,11,16,8,9,0,0,16,27,7,12,1,1,1.087
"2021-11-27 - DAL 3, ARI 2",ARI,52,52,36,39,27,29,2,3,2.2,2.79,20,21,11,12,6,11,2,3,9,9,4,2,0,0,26,27,16,13,0,0,0.971
"2021-11-27 - DAL 3, ARI 2",DAL,52,52,39,36,29,27,3,2,2.79,2.2,21,20,12,11,11,6,3,2,9,9,2,4,0,0,27,26,13,16,0,0,1.029
"2021-11-27 - EDM 3, VGK 2",EDM,50,69,35,49,30,38,3,2,2.79,3.97,26,40,13,14,12,9,2,1,13,26,7,13,1,0,19,23,9,13,0,1,1.047
"2021-11-27 - EDM 3, VGK 2",VGK,69,50,49,35,38,30,2,3,3.97,2.79,40,26,14,13,9,12,1,2,26,13,13,7,0,1,23,19,13,9,1,0,0.953
"2021-11-27 - OTT 2, LA 4",LA,57,53,47,36,37,32,4,2,4.63,1.97,36,24,20,9,14,8,4,0,16,15,7,6,0,1,19,24,16,16,0,1,1.046
"2021-11-27 - OTT 2, LA 4",OTT,53,57,36,47,32,37,2,4,1.97,4.63,24,36,9,20,8,14,0,4,15,16,6,7,1,0,24,19,16,16,1,0,0.954
"2021-11-28 - VAN 2, BOS 3",BOS,63,57,52,45,42,38,3,2,3.07,2.56,25,23,11,8,10,8,3,1,14,15,9,8,0,0,36,32,22,21,0,1,1.019
"2021-11-28 - VAN 2, BOS 3",VAN,57,63,45,52,38,42,2,3,2.56,3.07,23,25,8,11,8,10,1,3,15,14,8,9,0,0,32,36,21,22,1,0,0.981
"2021-11-28 - PHI 2, NJ 5",NJ,69,57,48,44,35,25,5,2,4.34,2.09,34,25,20,7,15,4,3,2,14,18,3,4,1,0,31,29,15,15,0,0,1.063
"2021-11-28 - PHI 2, NJ 5",PHI,57,69,44,48,25,35,2,5,2.09,4.34,25,34,7,20,4,15,2,3,18,14,4,3,0,1,29,31,15,15,0,0,0.937
"2021-11-28 - WSH 4, CAR 2",CAR,64,52,51,38,32,25,2,4,3.42,3.84,29,22,13,9,4,6,1,2,16,13,11,7,1,0,31,20,15,8,0,1,0.903
"2021-11-28 - WSH 4, CAR 2",WSH,52,64,38,51,25,32,4,2,3.84,3.42,22,29,9,13,6,4,2,1,13,16,7,11,0,1,20,31,8,15,1,0,1.098
"2021-11-28 - SJ 2, CHI 0",CHI,76,49,44,31,29,22,0,2,2.77,2.06,38,23,12,7,8,5,0,1,26,16,8,10,0,0,34,25,12,6,0,0,0.909
"2021-11-28 - SJ 2, CHI 0",SJ,49,76,31,44,22,29,2,0,2.06,2.77,23,38,7,12,5,8,1,0,16,26,10,8,0,0,25,34,6,12,0,0,1.091
"2021-11-28 - TB 2, MIN 4",MIN,59,55,50,40,37,30,4,2,5.27,1.91,29,20,10,10,8,7,2,1,19,10,11,6,1,0,26,29,17,15,0,1,1.041
"2021-11-28 - TB 2, MIN 4",TB,55,59,40,50,30,37,2,4,1.91,5.27,20,29,10,10,7,8,1,2,10,19,6,11,0,1,29,26,15,17,1,0,0.959
"2021-11-28 - TOR 5, ANA 1",ANA,59,53,49,45,40,31,1,5,2.7,3.89,28,22,11,11,10,10,1,4,17,11,13,8,0,1,25,27,13,13,0,0,0.864
"2021-11-28 - TOR 5, ANA 1",TOR,53,59,45,49,31,40,5,1,3.89,2.7,22,28,11,11,10,10,4,1,11,17,8,13,1,0,27,25,13,13,0,0,1.136
"2021-11-29 - SEA 7, BUF 4",BUF,61,47,50,38,36,32,4,7,3.58,3.58,27,18,15,12,10,10,2,5,12,6,5,4,2,0,30,27,21,17,0,2,0.892
"2021-11-29 - SEA 7, BUF 4",SEA,47,61,38,50,32,36,7,4,3.58,3.58,18,27,12,15,10,10,5,2,6,12,4,5,0,2,27,30,17,21,2,0,1.108
"2021-11-29 - VAN 2, MTL 1",MTL,62,67,44,48,34,42,1,2,2.28,3.0,28,29,11,8,9,7,1,1,17,21,7,12,0,0,29,33,15,21,0,1,0.982
"2021-11-29 - VAN 2, MTL 1",VAN,67,62,48,44,42,34,2,1,3.0,2.28,29,28,8,11,7,9,1,1,21,17,12,7,0,0,33,29,21,15,1,0,1.018
"2021-11-29 - ARI 1, WPG 0",ARI,32,74,26,58,15,46,1,0,1.39,4.75,12,31,7,15,4,14,1,0,5,16,3,8,0,0,18,42,7,24,0,0,1.067
"2021-11-29 - ARI 1, WPG 0",WPG,74,32,58,26,46,15,0,1,4.75,1.39,31,12,15,7,14,4,0,1,16,5,8,3,0,0,42,18,24,7,0,0,0.933
"2021-11-29 - PIT 1, CGY 2",CGY,71,33,51,27,32,22,1,1,3.64,1.18,39,15,15,4,9,2,0,0,24,11,12,7,1,1,29,13,11,11,0,0,0.986
"2021-11-29 - PIT 1, CGY 2",PIT,33,71,27,51,22,32,1,1,1.18,3.64,15,39,4,15,2,9,0,0,11,24,7,12,1,1,13,29,11,11,0,0,1.014
"2021-11-30 - DET 2, BOS 1",BOS,67,34,53,25,42,16,1,2,3.3,1.66,38,14,11,4,7,4,0,1,27,10,19,6,1,1,29,18,16,4,0,0,0.899
"2021-11-30 - DET 2, BOS 1",DET,34,67,25,53,16,42,2,1,1.66,3.3,14,38,4,11,4,7,1,0,10,27,6,19,1,1,18,29,4,16,0,0,1.101
"2021-11-30 - WSH 4, FLA 5",FLA,74,45,67,35,51,27,5,4,5.78,2.16,44,25,18,5,11,5,4,2,26,20,23,15,1,2,27,18,17,6,0,0,0.95
"2021-11-30 - WSH 4, FLA 5",WSH,45,74,35,67,27,51,4,5,2.16,5.78,25,44,5,18,5,11,2,4,20,26,15,23,2,1,18,27,6,17,0,0,1.05
"2021-11-30 - SJ 5, NJ 2",NJ,63,59,48,39,34,31,2,5,2.02,3.34,26,38,8,14,6,8,2,2,18,24,6,12,0,2,36,17,22,10,0,1,0.898
"2021-11-30 - SJ 5, NJ 2",SJ,59,63,39,48,31,34,5,2,3.34,2.02,38,26,14,8,8,6,2,2,24,18,12,6,2,0,17,36,10,22,1,0,1.102
"2021-11-30 - TB 3, STL 4",STL,60,63,47,49,33,33,3,3,2.74,4.1,38,44,9,19,3,13,0,2,29,25,16,8,2,0,17,17,11,10,1,0,1.0
"2021-11-30 - TB 3, STL 4",TB,63,60,49,47,33,33,3,3,4.1,2.74,44,38,19,9,13,3,2,0,25,29,8,16,0,2,17,17,10,11,0,1,1.0
"2021-11-30 - CBJ 0, NSH 6",CBJ,51,61,39,46,27,37,0,6,2.15,3.43,24,40,6,18,4,15,0,2,18,22,9,11,0,3,24,20,14,11,0,1,0.838
"2021-11-30 - CBJ 0, NSH 6",NSH,61,51,46,39,37,27,6,0,3.43,2.15,40,24,18,6,15,4,2,0,22,18,11,9,3,0,20,24,11,14,1,0,1.162
"2021-11-30 - CAR 1, DAL 4",CAR,75,37,58,26,40,17,1,4,3.63,1.68,34,13,18,8,14,5,1,3,16,5,10,1,0,0,39,19,16,9,0,0,0.79
"2021-11-30 - CAR 1, DAL 4",DAL,37,75,26,58,17,40,4,1,1.68,3.63,13,34,8,18,5,14,3,1,5,16,1,10,0,0,19,39,9,16,0,0,1.21
"2021-11-30 - ARI 2, MIN 5",ARI,52,54,44,44,31,37,2,5,2.63,2.57,26,28,14,10,8,9,1,3,12,18,7,11,0,1,22,21,15,14,1,1,0.929
"2021-11-30 - ARI 2, MIN 5",MIN,54,52,44,44,37,31,5,2,2.57,2.63,28,26,10,14,9,8,3,1,18,12,11,7,1,0,21,22,14,15,1,1,1.071
"2021-11-30 - ANA 5, LA 4",ANA,57,58,49,46,37,34,4,4,3.91,2.95,31,31,18,16,13,10,1,4,13,15,7,9,2,0,26,20,17,14,1,0,0.99
"2021-11-30 - ANA 5, LA 4",LA,58,57,46,49,34,37,4,4,2.95,3.91,31,31,16,18,10,13,4,1,15,13,9,7,0,2,20,26,14,17,0,1,1.01
"2021-12-01 - COL 3, TOR 8",COL,60,61,45,54,31,41,3,8,2.33,3.55,32,37,11,17,9,13,3,4,21,20,10,14,0,2,28,22,12,13,0,2,0.902
"2021-12-01 - COL 3, TOR 8",TOR,61,60,54,45,41,31,8,3,3.55,2.33,37,32,17,11,13,9,4,3,20,21,14,10,2,0,22,28,13,12,2,0,1.098
"2021-12-01 - VAN 6, OTT 2",OTT,38,73,30,50,21,35,2,6,2.14,3.8,26,45,8,18,6,11,2,5,18,27,8,12,0,1,11,21,6,8,0,0,0.924
"2021-12-01 - VAN 6, OTT 2",VAN,73,38,50,30,35,21,6,2,3.8,2.14,45,26,18,8,11,6,5,2,27,18,12,8,1,0,21,11,8,6,0,0,1.076
"2021-12-01 - SEA 3, DET 4",DET,43,44,32,35,26,24,3,3,2.16,1.94,19,22,9,8,6,5,1,1,10,14,6,7,2,2,22,20,13,12,0,0,0.99
"2021-12-01 - SEA 3, DET 4",SEA,44,43,35,32,24,26,3,3,1.94,2.16,22,19,8,9,5,6,1,1,14,10,7,6,2,2,20,22,12,13,0,0,1.01
"2021-12-01 - PHI 1, NYR 4",NYR,44,65,34,50,28,34,4,1,3.0,3.19,24,31,13,16,9,10,1,1,11,15,7,4,2,0,16,28,9,17,1,0,1.113
"2021-12-01 - PHI 1, NYR 4",PHI,65,44,50,34,34,28,1,4,3.19,3.0,31,24,16,13,10,9,1,1,15,11,4,7,0,2,28,16,17,9,0,1,0.887
"2021-12-01 - PIT 2, EDM 5",EDM,41,64,28,48,22,34,5,2,2.88,2.37,21,32,9,9,7,3,3,0,12,23,7,16,2,2,16,28,7,15,0,0,1.168
"2021-12-01 - PIT 2, EDM 5",PIT,64,41,48,28,34,22,2,5,2.37,2.88,32,21,9,9,3,7,0,3,23,12,16,7,2,2,28,16,15,7,0,0,0.832
"2021-12-01 - VGK 5, ANA 6",ANA,56,69,44,46,34,39,6,5,3.47,2.94,31,36,10,15,9,13,1,4,21,21,13,11,2,1,20,25,10,13,3,0,1.048
"2021-12-01 - VGK 5, ANA 6",VGK,69,56,46,44,39,34,5,6,2.94,3.47,36,31,15,10,13,9,4,1,21,21,11,13,1,2,25,20,13,10,0,3,0.952
"2021-12-02 - COL 4, MTL 1",COL,66,42,50,27,34,20,4,1,4.17,1.27,38,19,13,5,8,2,2,0,25,14,10,5,1,0,24,19,13,13,1,1,1.068
"2021-12-02 - COL 4, MTL 1",MTL,42,66,27,50,20,34,1,4,1.27,4.17,19,38,5,13,2,8,0,2,14,25,5,10,0,1,19,24,13,13,1,1,0.932
"2021-12-02 - STL 2, TB 4",STL,61,53,39,44,28,35,2,4,2.35,2.97,34,35,7,18,4,14,1,2,27,17,10,7,1,1,25,17,14,13,0,1,0.957
"2021-12-02 - STL 2, TB 4",TB,53,61,44,39,35,28,4,2,2.97,2.35,35,34,18,7,14,4,2,1,17,27,7,10,1,1,17,25,13,14,1,0,1.043
"2021-12-02 - BUF 4, FLA 7",BUF,55,74,40,54,31,45,4,7,2.53,5.32,20,41,6,17,5,13,2,5,14,24,8,14,2,1,32,24,15,15,0,0,0.973
"2021-12-02 - BUF 4, FLA 7",FLA,74,55,54,40,45,31,7,4,5.32,2.53,41,20,17,6,13,5,5,2,24,14,14,8,1,2,24,32,15,15,0,0,1.027
"2021-12-02 - SJ 2, NYI 1",NYI,52,67,34,50,25,35,1,2,1.63,3.42,23,40,7,15,4,12,0,2,16,25,6,9,0,0,21,22,10,10,1,0,0.983
"2021-12-02 - SJ 2, NYI 1",SJ,67,52,50,34,35,25,2,1,3.42,1.63,40,23,15,7,12,4,2,0,25,16,9,6,0,0,22,21,10,10,0,1,1.017
"2021-12-02 - CHI 4, WSH 3",CHI,53,58,38,44,28,28,3,3,2.9,3.24,31,37,13,14,7,10,2,3,18,23,11,10,1,0,17,17,8,7,0,0,1.0
"2021-12-02 - CHI 4, WSH 3",WSH,58,53,44,38,28,28,3,3,3.24,2.9,37,31,14,13,10,7,3,2,23,18,10,11,0,1,17,17,7,8,0,0,1.0
"2021-12-02 - OTT 3, CAR 2",CAR,86,45,65,36,49,20,2,3,5.38,3.2,49,27,24,12,17,9,2,3,25,15,11,5,0,0,35,14,20,5,0,0,0.891
"2021-12-02 - OTT 3, CAR 2",OTT,45,86,36,65,20,49,3,2,3.2,5.38,27,49,12,24,9,17,3,2,15,25,5,11,0,0,14,35,5,20,0,0,1.109
"2021-12-02 - BOS 2, NSH 0",BOS,60,75,49,55,33,42,2,0,2.99,2.64,30,38,9,8,7,8,0,0,21,30,13,12,1,0,29,35,13,21,1,0,1.061
"2021-12-02 - BOS 2, NSH 0",NSH,75,60,55,49,42,33,0,2,2.64,2.99,38,30,8,9,8,7,0,0,30,21,12,13,0,1,35,29,21,13,0,1,0.939
"2021-12-02 - CBJ 2, DAL 3",CBJ,42,67,35,48,22,37,2,3,1.5,2.94,22,36,6,19,4,15,1,3,16,17,5,7,1,0,14,25,8,12,0,0,1.01
"2021-12-02 - CBJ 2, DAL 3",DAL,67,42,48,35,37,22,3,2,2.94,1.5,36,22,19,6,15,4,3,1,17,16,7,5,0,1,25,14,12,8,0,0,0.99
"2021-12-02 - NJ 2, MIN 5",MIN,66,55,53,40,38,31,5,2,3.27,2.75,37,24,15,11,12,10,2,1,22,13,11,4,2,0,23,29,13,17,1,1,1.067
"2021-12-02 - NJ 2, MIN 5",NJ,55,66,40,53,31,38,2,5,2.75,3.27,24,37,11,15,10,12,1,2,13,22,4,11,0,2,29,23,17,13,1,1,0.933
"2021-12-02 - CGY 3, LA 2",CGY,61,75,47,59,32,42,3,2,3.6,3.59,38,37,16,13,8,7,1,1,22,24,11,15,2,1,21,32,13,19,0,0,1.046
"2021-12-02 - CGY 3, LA 2",LA,75,61,59,47,42,32,2,3,3.59,3.6,37,38,13,16,7,8,1,1,24,22,15,11,1,2,32,21,19,13,0,0,0.954
"2021-12-03 - SJ 0, NYR 1",NYR,55,52,38,43,27,28,1,0,2.68,2.45,29,24,17,11,10,8,0,0,12,13,5,3,1,0,21,27,8,16,0,0,1.037
"2021-12-03 - SJ 0, NYR 1",SJ,52,55,43,38,28,27,0,1,2.45,2.68,24,29,11,17,8,10,0,0,13,12,3,5,0,1,27,21,16,8,0,0,0.963
"2021-12-03 - NJ 4, WPG 8",NJ,60,62,49,51,37,40,4,8,3.19,3.47,35,29,15,13,9,11,2,3,20,16,15,6,2,2,21,31,10,22,0,3,0.908
"2021-12-03 - NJ 4, WPG 8",WPG,62,60,51,49,40,37,8,4,3.47,3.19,29,35,13,15,11,9,3,2,16,20,6,15,2,2,31,21,22,10,3,0,1.092
"2021-12-03 - VGK 7, ARI 1",ARI,56,52,44,42,30,32,1,7,1.9,2.97,21,25,7,8,4,7,1,2,14,17,8,7,0,3,33,23,17,17,0,2,0.815
"2021-12-03 - VGK 7, ARI 1",VGK,52,56,42,44,32,30,7,1,2.97,1.9,25,21,8,7,7,4,2,1,17,14,7,8,3,0,23,33,17,17,2,0,1.185
"2021-12-03 - CGY 4, ANA 3",ANA,64,61,46,50,34,36,3,3,3.22,3.05,35,33,13,17,11,11,2,3,22,16,8,8,0,0,25,23,13,13,1,0,1.005
"2021-12-03 - CGY 4, ANA 3",CGY,61,64,50,46,36,34,3,3,3.05,3.22,33,35,17,13,11,11,3,2,16,22,8,8,0,0,23,25,13,13,0,1,0.995
"2021-12-03 - EDM 3, SEA 4",EDM,60,57,45,45,32,34,3,4,2.76,2.37,26,28,7,11,7,8,1,1,19,17,9,9,0,0,31,28,16,17,2,3,0.976
"2021-12-03 - EDM 3, SEA 4",SEA,57,60,45,45,34,32,4,3,2.37,2.76,28,26,11,7,8,7,1,1,17,19,9,9,0,0,28,31,17,16,3,2,1.024
"2021-12-04 - TB 3, BOS 2",BOS,81,52,62,41,39,25,2,3,3.95,2.56,50,28,19,13,14,10,2,2,31,15,14,6,0,1,30,20,11,7,0,0,0.931
"2021-12-04 - TB 3, BOS 2",TB,52,81,41,62,25,39,3,2,2.56,3.95,28,50,13,19,10,14,2,2,15,31,6,14,1,0,20,30,7,11,0,0,1.069
"2021-12-04 - COL 5, OTT 6",COL,59,60,43,47,31,35,5,6,2.2,2.33,18,22,7,8,6,6,2,4,11,14,7,7,2,2,36,35,16,20,1,0,0.99
"2021-12-04 - COL 5, OTT 6",OTT,60,59,47,43,35,31,6,5,2.33,2.2,22,18,8,7,6,6,4,2,14,11,7,7,2,2,35,36,20,16,0,1,1.01
"2021-12-04 - NYI 3, DET 4",DET,57,54,40,34,30,23,4,3,2.68,1.89,25,22,10,7,7,5,1,1,15,15,9,5,1,1,28,30,14,13,2,1,1.003
"2021-12-04 - NYI 3, DET 4",NYI,54,57,34,40,23,30,3,4,1.89,2.68,22,25,7,10,5,7,1,1,15,15,5,9,1,1,30,28,13,14,1,2,0.997
"2021-12-04 - STL 3, FLA 4",FLA,89,35,72,27,51,25,3,3,5.26,2.48,51,18,18,9,11,8,1,1,33,9,18,5,2,1,35,8,21,7,0,1,0.939
"2021-12-04 - STL 3, FLA 4",STL,35,89,27,72,25,51,3,3,2.48,5.26,18,51,9,18,8,11,1,1,9,33,5,18,1,2,8,35,7,21,1,0,1.061
